지점명,일시,지점,SPI1,SPI2,SPI3,SPI4,SPI5,SPI6,SPI9,SPI12,SPI18,SPI24,연도,월
완도,2018-04-30,170.0,0.6447666666666667,1.4391666666666665,1.1389,1.1432666666666667,0.6071333333333333,0.15303333333333333,0.11043333333333333,-0.8733333333333333,-0.8305333333333333,-0.8476666666666667,2018,4
완도,2018-05-31,170.0,0.5000645161290322,0.7484666666666667,1.282483870967742,1.0633548387096774,1.1324193548387096,0.7236129032258065,0.46925806451612906,-0.42154838709677417,-0.7956451612903226,-0.7933,2018,5
완도,2018-06-30,170.0,-0.9069,-0.26216666666666666,0.014266666666666662,0.5554333333333333,0.40013333333333334,0.4283,0.17083333333333334,-0.39430000000000004,-1.0777333333333334,-0.8799666666666667,2018,6
완도,2018-07-31,170.0,-0.5189354838709678,-0.7743225806451612,-0.5454193548387097,-0.2658064516129032,0.13616129032258065,0.05638709677419355,-0.3124516129032258,-0.1837741935483871,-1.1537741935483872,-0.9065161290322581,2018,7
완도,2018-08-31,170.0,-1.3239354838709678,-1.139290322580645,-1.3598064516129034,-1.1803548387096774,-0.9340322580645162,-0.4703548387096774,-0.7061935483870968,-0.6758387096774193,-1.3836774193548387,-0.8538709677419355,2018,8
완도,2018-09-30,170.0,0.2523,-0.4945333333333333,-0.7450333333333333,-0.9718333333333332,-0.8395862068965517,-0.6621,-0.39863333333333334,-0.588344827586207,-1.177,-0.8005172413793104,2018,9
완도,2018-10-31,170.0,1.121451612903226,0.6549677419354838,-0.02906666666666667,-0.34696774193548385,-0.547258064516129,-0.43235483870967745,-0.09823333333333334,-0.35974193548387096,-0.8348709677419355,-0.8176774193548387,2018,10
완도,2018-11-30,170.0,0.19283333333333333,1.0829333333333333,0.6983666666666667,0.016933333333333335,-0.3294666666666667,-0.532,-0.04486666666666667,-0.2063,-0.6199333333333333,-0.8891000000000001,2018,11
완도,2018-12-31,170.0,0.36932258064516127,0.2769032258064516,0.9969032258064516,0.6972903225806452,0.009935483870967743,-0.35351612903225804,-0.3201935483870968,-0.12938709677419355,-0.48948387096774193,-0.9743333333333334,2018,12
완도,2019-01-31,170.0,-0.911483870967742,-0.12919354838709676,-0.04138709677419355,0.8804193548387097,0.6482903225806452,-0.03267741935483871,-0.516483870967742,-0.17780645161290323,-0.2783548387096774,-1.0340967741935485,2019,1
완도,2019-02-28,170.0,-0.02742857142857143,-0.5459285714285714,-0.17417857142857143,-0.17339285714285715,0.7793571428571429,0.6091785714285715,-0.6490714285714285,-0.12128571428571429,-0.39442857142857146,-1.021107142857143,2019,2
완도,2019-03-31,170.0,-0.20225806451612902,-0.2432258064516129,-0.5877419354838709,-0.38612903225806455,-0.327741935483871,0.6119354838709677,-0.47258064516129034,-0.42903225806451617,-0.3554838709677419,-1.0154838709677418,2019,3
완도,2019-04-30,170.0,-0.5473333333333333,-0.6923333333333334,-0.6743333333333333,-0.9179999999999999,-0.6986666666666667,-0.612,-0.43466666666666665,-0.6956666666666667,-0.6186666666666666,-1.0783333333333334,2019,4
완도,2019-05-31,170.0,-0.4983870967741935,-0.7174193548387097,-0.7696774193548387,-0.76,-0.9290322580645162,-0.7458064516129033,0.01096774193548387,-0.9374193548387096,-0.5812903225806452,-0.9183870967741935,2019,5
완도,2019-06-30,170.0,1.075,0.5313333333333333,0.17466666666666666,0.06266666666666668,0.029,-0.08966666666666666,0.48666666666666664,-0.422,-0.20033333333333334,-0.58,2019,6
완도,2019-07-31,170.0,0.32967741935483874,0.7070967741935484,0.46774193548387094,0.2648387096774194,0.18903225806451615,0.1564516129032258,0.09483870967741935,-0.10548387096774194,-0.11967741935483871,-0.30258064516129035,2019,7
완도,2019-08-31,170.0,0.2241935483870968,0.3325806451612903,0.6345161290322581,0.4761290322580645,0.3006451612903226,0.23677419354838708,0.13096774193548388,0.4070967741935484,-0.03387096774193549,-0.15387096774193548,2019,8
완도,2019-09-30,170.0,0.23766666666666666,0.26666666666666666,0.2903333333333334,0.5453333333333333,0.40099999999999997,0.2673333333333333,0.14333333333333334,0.40066666666666667,-0.15333333333333335,-0.11666666666666667,2019,9
완도,2019-10-31,170.0,1.5993548387096774,1.0316129032258066,0.8325806451612903,0.7841935483870968,0.982258064516129,0.8809677419354839,0.6716129032258065,0.6229032258064515,0.11903225806451613,0.14032258064516132,2019,10
완도,2019-11-30,170.0,-0.9403333333333334,1.355,0.8953333333333333,0.7266666666666667,0.6873333333333334,0.8943333333333333,0.6010000000000001,0.5103333333333333,-0.008,0.15566666666666668,2019,11
완도,2019-12-31,170.0,-0.17580645161290323,-0.7341935483870968,1.1648387096774193,0.8058064516129032,0.6622580645161291,0.6335483870967742,0.6022580645161291,0.4851612903225806,0.08806451612903225,0.19193548387096776,2019,12
완도,2020-01-31,170.0,1.4112903225806452,0.733225806451613,0.1774193548387097,1.4909677419354839,1.0135483870967743,0.7793548387096775,0.8370967741935483,0.630967741935484,0.337741935483871,0.25806451612903225,2020,1
완도,2020-02-29,170.0,0.8010344827586207,1.49,0.9251724137931036,0.31758620689655176,1.5782758620689654,1.0913793103448275,1.0182758620689656,0.7124137931034483,0.7710344827586206,0.33206896551724135,2020,2
완도,2020-03-31,170.0,-0.52,0.03419354838709677,0.7845161290322581,0.4287096774193549,-0.05,1.354516129032258,0.73,0.7051612903225807,0.7761290322580645,0.15838709677419355,2020,3
완도,2020-04-30,170.0,-0.506,-0.81,-0.38466666666666666,0.194,-0.013666666666666666,-0.37633333333333335,0.6566666666666666,0.7393333333333333,0.4873333333333333,0.026333333333333334,2020,4
완도,2020-05-31,170.0,0.8187096774193549,0.3412903225806452,0.11741935483870967,0.27999999999999997,0.5845161290322581,0.4541935483870968,1.0374193548387098,0.996774193548387,0.627741935483871,0.0803225806451613,2020,5
완도,2020-06-30,170.0,0.6186666666666666,0.9996666666666666,0.6596666666666666,0.4666666666666667,0.572,0.8226666666666667,1.393,0.9166666666666666,0.7616666666666666,0.31933333333333336,2020,6
완도,2020-07-31,170.0,0.5429032258064516,0.7203225806451612,0.9712903225806452,0.7719354838709678,0.6322580645161291,0.6970967741935483,0.6499999999999999,1.0,0.8429032258064516,0.5974193548387097,2020,7
완도,2020-08-31,170.0,-0.05064516129032257,0.24870967741935485,0.45580645161290323,0.6835483870967742,0.5261290322580645,0.4112903225806452,0.5496774193548387,0.89,0.7264516129032258,0.8174193548387096,2020,8
완도,2020-09-30,170.0,0.48500000000000004,0.23700000000000002,0.39799999999999996,0.5323333333333333,0.7086666666666667,0.5853333333333333,0.6746666666666666,0.9596666666666668,0.7843333333333333,0.875,2020,9
완도,2020-10-31,170.0,-0.6745161290322581,0.20806451612903226,0.004838709677419355,0.20838709677419354,0.35645161290322586,0.5274193548387097,0.3825806451612903,0.3454838709677419,0.7396774193548387,0.606774193548387,2020,10
완도,2020-11-30,170.0,-1.059,-1.2933333333333332,-0.035333333333333335,-0.16566666666666668,0.089,0.24033333333333334,0.225,0.331,0.7483333333333333,0.5236666666666666,2020,11
완도,2020-12-31,170.0,-2.021290322580645,-1.7941935483870968,-1.7267741935483871,-0.3038709677419355,-0.35903225806451616,-0.056451612903225805,0.17903225806451611,0.2770967741935484,0.5235483870967742,0.4458064516129032,2020,12
완도,2021-01-31,170.0,0.20935483870967742,-1.0332258064516129,-1.5503225806451613,-1.5841935483870968,-0.3183870967741936,-0.36838709677419357,0.2812903225806452,0.15064516129032257,0.5238709677419354,0.47225806451612906,2021,1
완도,2021-02-28,170.0,0.7389285714285715,0.5567857142857143,-0.41464285714285715,-0.9528571428571428,-1.1785714285714286,-0.25392857142857145,0.14821428571428572,0.13857142857142857,0.5596428571428571,0.5075000000000001,2021,2
완도,2021-03-31,170.0,1.0448387096774194,1.1238709677419356,1.0241935483870968,0.3235483870967742,-0.21161290322580648,-0.6038709677419355,0.11161290322580646,0.334516129032258,0.7025806451612904,0.6183870967741935,2021,3
완도,2021-04-30,170.0,0.44133333333333336,0.8936666666666666,0.9893333333333333,0.9436666666666667,0.399,0.019666666666666666,-0.08033333333333334,0.48000000000000004,0.3026666666666667,0.7293333333333333,2021,4
완도,2021-05-31,170.0,-0.060322580645161286,0.10548387096774194,0.4435483870967742,0.5319354838709677,0.5135483870967742,0.2035483870967742,-0.020967741935483872,0.24806451612903224,0.35032258064516125,0.7722580645161291,2021,5
완도,2021-06-30,170.0,0.10200000000000001,-0.11033333333333334,0.029999999999999995,0.3186666666666667,0.4046666666666667,0.39166666666666666,-0.424,0.06066666666666666,0.37533333333333335,0.6076666666666667,2021,6
완도,2021-07-31,170.0,0.697741935483871,0.5296774193548388,0.42903225806451617,0.47258064516129034,0.6341935483870967,0.6803225806451613,0.3096774193548387,0.13774193548387098,0.4374193548387097,0.7503225806451613,2021,7
완도,2021-08-31,170.0,0.7829032258064516,0.934516129032258,0.8141935483870967,0.7448387096774194,0.7674193548387096,0.8841935483870967,0.7477419354838709,0.5296774193548387,0.5667741935483871,0.8929032258064517,2021,8
완도,2021-09-30,170.0,-0.136,0.34933333333333333,0.5953333333333333,0.5293333333333333,0.4656666666666667,0.5003333333333333,0.6393333333333333,0.22699999999999998,0.476,0.7686666666666666,2021,9
완도,2021-10-31,170.0,-0.2319354838709677,-0.36870967741935484,0.17548387096774196,0.4551612903225806,0.3925806451612903,0.32838709677419353,0.49935483870967745,0.2541935483870968,0.4554838709677419,0.36741935483870963,2021,10
완도,2021-11-30,170.0,-0.6933333333333334,-0.6413333333333333,-0.6163333333333333,0.034999999999999996,0.3463333333333333,0.294,0.378,0.27266666666666667,0.28500000000000003,0.36766666666666664,2021,11
완도,2021-12-31,170.0,-0.09129032258064516,-0.5409677419354838,-0.7132258064516129,-0.7356666666666667,-0.016,0.3125806451612903,0.223,0.36870967741935484,0.16433333333333333,0.3670967741935484,2021,12
완도,2022-01-31,170.0,-1.2996774193548386,-0.8209677419354838,-1.0903225806451613,-1.0290322580645161,-0.9029032258064517,-0.1164516129032258,0.12225806451612903,0.31451612903225806,-0.013548387096774191,0.24967741935483873,2022,1
완도,2022-02-28,170.0,-2.4840740740740745,-2.673333333333334,-1.7033333333333334,-1.8318518518518518,-1.4648148148148148,-1.127037037037037,0.06555555555555556,0.16888888888888887,-0.027777777777777776,0.1448148148148148,2022,2
완도,2022-03-31,170.0,-1.0754838709677421,-1.941290322580645,-2.3103225806451615,-1.840967741935484,-2.164516129032258,-1.7687096774193547,0.014516129032258065,-0.05064516129032258,-0.25451612903225806,0.13258064516129034,2022,3
완도,2022-04-30,170.0,-0.24233333333333335,-0.7653333333333333,-1.3106666666666666,-1.63,-1.5026666666666666,-1.7983333333333331,-0.554,-0.179,-0.20233333333333334,0.15233333333333335,2022,4
완도,2022-05-31,170.0,-0.9332258064516129,-0.7964516129032259,-0.984516129032258,-1.3225806451612903,-1.5425806451612902,-1.480967741935484,-1.7106451612903226,-0.30000000000000004,-0.2535483870967742,-0.07516129032258065,2022,5
완도,2022-06-30,170.0,-1.1266666666666665,-1.4976666666666667,-1.4126666666666667,-1.588,-1.8233333333333335,-1.995,-2.2573333333333334,-0.5656666666666667,-0.369,-0.362,2022,6
완도,2022-07-31,170.0,-1.8003225806451613,-2.0890322580645164,-2.4096774193548387,-2.291612903225807,-2.3080645161290323,-2.465161290322581,-2.7912903225806454,-1.687741935483871,-0.8616129032258065,-0.982258064516129,2022,7
완도,2022-08-31,170.0,-0.38607142857142857,-1.685,-1.985357142857143,-2.2721428571428572,-2.1996428571428575,-2.2528571428571427,-2.531071428571429,-2.439285714285714,-1.0367857142857144,-1.0696428571428573,2022,8
완도,2022-09-30,170.0,-0.27793103448275863,-0.6286206896551725,-1.476896551724138,-1.7744827586206897,-2.0448275862068965,-2.03,-2.2817241379310347,-2.4110344827586205,-1.1986206896551723,-1.279655172413793,2022,9
완도,2022-10-31,170.0,-0.9574193548387097,-0.6487096774193548,-0.8916129032258064,-1.6300000000000001,-1.9174193548387095,-2.1490322580645165,-2.264838709677419,-2.4719354838709675,-1.3329032258064517,-1.2751612903225806,2022,10
완도,2022-11-30,170.0,-1.0655172413793104,-1.4496551724137932,-0.9534482758620689,-1.0986206896551725,-1.7717241379310347,-2.043448275862069,-2.2579310344827586,-2.4403448275862067,-1.376206896551724,-1.247241379310345,2022,11
완도,2022-12-31,170.0,-0.2783870967741936,-0.8406451612903225,-1.4122580645161291,-1.1067741935483872,-1.1838709677419357,-1.8103225806451613,-2.2696774193548386,-2.4764516129032255,-1.4338709677419357,-1.229032258064516,2022,12
완도,2023-01-31,170.0,0.8625806451612903,0.25387096774193546,-0.407741935483871,-1.0019354838709678,-0.8964516129032257,-1.0154838709677418,-2.134193548387097,-2.2280645161290327,-1.8435483870967742,-1.1425806451612903,2023,1
완도,2023-02-28,170.0,0.5864285714285715,0.8339285714285715,0.33714285714285713,-0.23750000000000002,-0.8546428571428571,-0.9032142857142856,-1.9478571428571427,-2.1460714285714286,-2.3275,-1.199642857142857,2023,2
완도,2023-03-31,170.0,-1.2896774193548386,-0.6306451612903226,-0.11290322580645161,-0.40580645161290324,-0.8629032258064516,-1.3474193548387097,-1.8477419354838711,-2.3006451612903223,-2.584838709677419,-1.426774193548387,2023,3
완도,2023-04-30,170.0,0.6233333333333333,-0.039,0.12400000000000001,0.331,0.082,-0.28500000000000003,-1.047,-2.1443333333333334,-2.462,-1.4323333333333332,2023,4
완도,2023-05-31,170.0,1.2463333333333333,1.189,0.8153333333333334,0.8326666666666667,0.9466666666666667,0.7799999999999999,-0.21633333333333335,-1.4313333333333333,-1.9066666666666667,-1.1380000000000001,2023,5
완도,2023-06-30,170.0,-0.04533333333333334,0.8313333333333334,0.9526666666666668,0.626,0.6496666666666666,0.7579999999999999,-0.009666666666666669,-1.2096666666666667,-1.8960000000000001,-1.175,2023,6
완도,2023-07-31,170.0,0.5303225806451614,0.3796774193548387,0.8083870967741935,0.9016129032258065,0.6948387096774193,0.7119354838709677,0.54,-0.24935483870967742,-1.3841935483870969,-1.2774193548387098,2023,7
완도,2023-08-31,170.0,0.33483870967741935,0.565483870967742,0.44483870967741934,0.8112903225806452,0.8912903225806451,0.7122580645161289,0.6993548387096774,0.11387096774193547,-1.0877419354838709,-1.395483870967742,2023,8
완도,2023-09-30,170.0,0.083,0.19,0.38366666666666666,0.30233333333333334,0.6083333333333333,0.685,0.612,0.226,-0.9606666666666667,-1.2686666666666668,2023,9
완도,2023-10-31,170.0,-0.6066666666666667,-0.24866666666666667,-0.06566666666666668,0.20400000000000001,0.13433333333333333,0.43066666666666664,0.396,0.2813333333333334,-0.9763333333333333,-1.248,2023,10
완도,2023-11-30,170.0,0.6023333333333334,-0.051000000000000004,-0.07966666666666665,0.04733333333333333,0.27599999999999997,0.20333333333333334,0.425,0.421,-0.748,-1.072,2023,11
완도,2023-12-31,170.0,0.8490322580645161,0.87,0.21516129032258063,0.03645161290322581,0.15129032258064515,0.3496774193548387,0.6287096774193548,0.5632258064516129,-0.5496774193548387,-1.058709677419355,2023,12
완도,2024-01-31,170.0,1.0503225806451613,1.1974193548387095,1.216451612903226,0.4419354838709677,0.18870967741935482,0.2509677419354839,0.6374193548387097,0.5858064516129032,-0.07645161290322582,-0.9538709677419355,2024,1
완도,2024-02-29,170.0,1.4667857142857144,1.7021428571428572,1.7089285714285716,1.6425,0.8528571428571429,0.47750000000000004,0.5235714285714286,0.7146428571428572,0.2275,-0.7639285714285714,2024,2
완도,2024-03-31,170.0,0.5976666666666667,1.436,1.6363333333333332,1.6956666666666667,1.811,1.0333333333333334,0.6763333333333333,0.9243333333333333,0.4906666666666667,-0.6536666666666666,2024,3
완도,2024-04-30,170.0,1.183448275862069,1.339655172413793,1.7710344827586206,1.9486206896551723,1.9017241379310343,1.9713793103448276,0.8224137931034483,1.0493103448275862,0.8627586206896551,-0.4817241379310345,2024,4
완도,2024-05-31,170.0,1.0929032258064517,1.3812903225806452,1.4500000000000002,1.721290322580645,1.8519354838709678,1.872258064516129,1.256451612903226,1.0225806451612902,1.1651612903225805,-0.15290322580645163,2024,5
완도,2024-06-30,170.0,-0.8276666666666667,0.4083333333333333,0.854,0.949,1.2326666666666666,1.3546666666666667,1.2213333333333334,0.9299999999999999,1.0823333333333334,-0.10266666666666667,2024,6
완도,2024-07-31,170.0,0.5312903225806451,0.17838709677419357,0.5796774193548386,0.8525806451612903,0.9238709677419356,1.114516129032258,1.3548387096774193,0.9116129032258065,1.0577419354838709,0.44290322580645164,2024,7
완도,2024-08-31,170.0,-0.35,0.24225806451612902,0.001935483870967742,0.34548387096774197,0.5941935483870968,0.6493548387096774,0.9796774193548388,0.7122580645161289,0.8941935483870967,0.53,2024,8
완도,2024-09-30,170.0,-0.484,-0.23433333333333334,0.04266666666666667,-0.15333333333333332,0.14100000000000001,0.36233333333333334,0.6723333333333332,0.6203333333333333,0.8193333333333334,0.5476666666666666,2024,9
완도,2024-10-31,170.0,1.2016129032258065,0.6235483870967742,0.31548387096774194,0.4596774193548387,0.27419354838709675,0.5196774193548387,0.8861290322580645,1.044516129032258,0.954516129032258,0.8703225806451613,2024,10
완도,2024-11-30,170.0,1.9789999999999999,1.8760000000000001,1.166,0.7493333333333333,0.8049999999999999,0.6183333333333334,1.0406666666666669,1.2463333333333333,0.99,1.1133333333333333,2024,11
완도,2024-12-31,170.0,0.08548387096774195,1.5638709677419356,1.7532258064516129,1.1796774193548387,0.7296774193548388,0.7835483870967742,0.9870967741935485,1.2016129032258065,1.0374193548387098,1.147741935483871,2024,12
울산,2015-01-31,152.0,-0.03612903225806451,-0.005903225806451613,0.37338709677419357,0.5219354838709678,0.4906129032258064,1.1473225806451612,0.42358064516129035,0.5995806451612903,-0.2991935483870968,-0.5712903225806452,2015,1
울산,2015-02-28,152.0,-0.5154285714285715,-0.5615357142857142,-0.33382142857142855,0.14585714285714285,0.3480714285714286,0.4049642857142857,0.42460714285714285,0.45007142857142857,0.11314285714285714,-0.5947142857142858,2015,2
울산,2015-03-31,152.0,-0.37906451612903225,-0.681,-0.7643225806451612,-0.5212903225806451,-0.07616129032258064,0.15606451612903227,0.5736774193548386,0.28851612903225804,0.5597741935483872,-0.6654193548387097,2015,3
울산,2015-04-30,152.0,0.4275,0.07666666666666667,-0.15973333333333334,-0.2656,-0.17656666666666665,0.1337,1.1591999999999998,0.36460000000000004,0.41003333333333336,-0.6202333333333333,2015,4
울산,2015-05-31,152.0,0.15396774193548385,0.29932258064516126,0.05890322580645161,-0.12896774193548388,-0.1694516129032258,-0.12061290322580645,0.4446451612903226,0.44596774193548383,0.46803225806451615,-0.6274838709677418,2015,5
울산,2015-06-30,152.0,-1.0742666666666667,-0.6927,-0.3984666666666667,-0.545,-0.6734000000000001,-0.715,-0.1757,0.41233333333333333,0.26930000000000004,-0.8215,2015,6
울산,2015-07-31,152.0,-0.23574193548387096,-0.7535161290322582,-0.634483870967742,-0.47438709677419355,-0.5990322580645161,-0.7039032258064517,-0.571258064516129,0.6590645161290323,0.1692258064516129,-0.6531935483870968,2015,7
울산,2015-08-31,152.0,-0.7818709677419354,-0.7092258064516129,-1.1469677419354838,-1.0384516129032257,-0.8519032258064516,-0.9269354838709677,-1.058516129032258,-0.5653225806451613,-0.21916129032258064,-0.40206451612903227,2015,8
울산,2015-09-30,152.0,0.023,-0.511,-0.6641333333333334,-1.0124666666666666,-0.9384666666666667,-0.7721333333333333,-0.9759666666666666,-0.6761333333333333,-0.3801333333333333,-0.07066666666666667,2015,9
울산,2015-10-31,152.0,-0.06438709677419355,-0.10941935483870967,-0.5552258064516129,-0.6810645161290323,-1.0555161290322579,-0.9824516129032258,-0.9283548387096774,-0.8937419354838709,-0.40519354838709676,-0.28038709677419354,2015,10
울산,2015-11-30,152.0,0.43083333333333335,0.18503333333333333,0.0005333333333333348,-0.4816333333333333,-0.6153,-0.9833666666666667,-0.788,-0.8939,-0.3321,-0.21463333333333334,2015,11
울산,2015-12-31,152.0,1.0877096774193549,0.970967741935484,0.46116129032258063,0.18267741935483872,-0.31506451612903225,-0.44767741935483873,-0.5709032258064516,-0.747,-0.040451612903225805,-0.12570967741935482,2015,12
울산,2016-01-31,152.0,0.14461290322580644,0.8315483870967741,0.9258709677419354,0.4820967741935484,0.2094516129032258,-0.2849032258064516,-0.6829677419354839,-0.663225806451613,0.3021290322580645,-0.06154838709677419,2016,1
울산,2016-02-29,152.0,0.9408214285714286,0.67225,1.0213214285714285,1.0816785714285715,0.6811428571428572,0.3458571428571428,-0.6531071428571428,-0.49539285714285713,-0.4250357142857143,-0.1072142857142857,2016,2
울산,2016-03-31,152.0,0.5577096774193548,0.8933225806451613,0.7399032258064516,1.016032258064516,1.0983548387096773,0.7393548387096773,-0.28051612903225803,-0.41396774193548386,-0.32438709677419353,-0.18825806451612903,2016,3
울산,2016-04-30,152.0,0.9328666666666667,1.0528,1.1967999999999999,1.0441,1.2338,1.2930666666666668,0.0515,-0.33413333333333334,-0.32416666666666666,-0.07116666666666667,2016,4
울산,2016-05-31,152.0,0.6758064516129032,1.103483870967742,1.2347741935483871,1.322741935483871,1.1962580645161291,1.3107741935483872,0.8079032258064516,-0.2081290322580645,-0.2438064516129032,0.06412903225806452,2016,5
울산,2016-06-30,152.0,-0.9562666666666666,-0.22870000000000001,0.22943333333333332,0.38330000000000003,0.5335333333333333,0.4770333333333333,0.6335666666666667,-0.16126666666666667,-0.46040000000000003,0.10866666666666666,2016,6
울산,2016-07-31,152.0,-0.20403225806451614,-0.7028709677419356,-0.36429032258064514,-0.017612903225806453,0.08183870967741935,0.22329032258064516,0.4639354838709677,-0.19735483870967743,-0.5754838709677419,0.3285483870967742,2016,7
울산,2016-08-31,152.0,-0.26483870967741935,-0.46019354838709675,-0.8299677419354838,-0.5708709677419355,-0.25861290322580643,-0.1726774193548387,0.04232258064516129,-0.037064516129032256,-0.6982903225806452,-0.588258064516129,2016,8
울산,2016-09-30,152.0,0.6329666666666667,0.17203333333333332,-0.06916666666666667,-0.30423333333333336,-0.1274,0.07396666666666667,0.16210000000000002,0.3292,-0.3672333333333333,-0.25006666666666666,2016,9
울산,2016-10-31,152.0,2.103806451612903,1.7277096774193548,1.249516129032258,1.051516129032258,0.8438387096774194,0.8894838709677418,1.0611290322580647,1.1685483870967743,0.36054838709677417,0.32341935483870965,2016,10
울산,2016-11-30,152.0,0.4517333333333333,2.341733333333333,1.9317,1.4285666666666665,1.2197666666666669,0.9959666666666666,1.1401666666666666,1.1905666666666666,0.4738,0.3784,2016,11
울산,2016-12-31,152.0,0.8498387096774194,0.8110967741935484,2.5556451612903226,2.067548387096774,1.5118387096774193,1.2863870967741935,1.1681290322580646,1.1978387096774195,0.7756774193548387,0.4428709677419355,2016,12
울산,2017-01-31,152.0,1.0914193548387099,1.3938709677419354,1.3343870967741935,2.6834516129032258,2.232032258064516,1.6445806451612903,1.1623548387096774,1.323483870967742,1.010483870967742,0.5757741935483871,2017,1
울산,2017-02-28,152.0,-0.8403571428571429,0.5701428571428572,0.9048214285714286,0.8598571428571429,2.6475,2.188357142857143,1.124142857142857,1.2419999999999998,1.2855,0.5691785714285714,2017,2
울산,2017-03-31,152.0,-0.7320967741935483,-1.1976129032258063,-0.0655483870967742,0.368741935483871,0.548258064516129,2.5421612903225808,1.2801612903225807,1.1595806451612904,1.2818064516129033,0.5273870967741936,2017,3
울산,2017-04-30,152.0,0.13953333333333334,-0.3478333333333333,-0.6987666666666666,0.07073333333333333,0.35833333333333334,0.5161333333333333,1.5429333333333335,1.0313333333333334,1.3257,0.49450000000000005,2017,4
울산,2017-05-31,152.0,-1.0419354838709676,-0.6439032258064515,-0.977516129032258,-1.1540645161290324,-0.5676129032258065,-0.22270967741935482,1.9733870967741935,0.8558387096774193,1.0766129032258065,0.3782258064516129,2017,5
울산,2017-06-30,152.0,-1.3606,-1.9443333333333332,-1.4106999999999998,-1.6903333333333335,-1.7834,-1.2597333333333334,1.3497999999999999,0.7769666666666667,0.7744333333333333,0.42153333333333337,2017,6
울산,2017-07-31,152.0,-1.412806451612903,-1.8876451612903224,-2.375774193548387,-2.3233548387096774,-2.4119354838709675,-2.752290322580645,-1.7478387096774193,0.42835483870967744,0.3353225806451613,0.1668709677419355,2017,7
울산,2017-08-31,152.0,-0.6670967741935484,-1.6142258064516128,-2.244322580645161,-2.9194193548387095,-2.772806451612903,-2.648774193548387,-2.1083870967741936,0.32267741935483873,0.0026451612903225794,0.1338709677419355,2017,8
울산,2017-09-30,152.0,-0.409,-0.8385,-1.5128666666666668,-2.206733333333333,-2.6201,-2.4026,-2.2079666666666666,-0.3746,-0.25533333333333336,-0.0017666666666666668,2017,9
울산,2017-10-31,152.0,0.4383225806451613,-0.14925806451612902,-0.5891935483870968,-1.2716451612903226,-1.8618064516129034,-2.3234193548387094,-2.3400000000000003,-1.9499677419354837,-0.3737741935483871,0.0693225806451613,2017,10
울산,2017-11-30,152.0,-1.2102333333333335,-0.1668,-0.4199,-0.8152666666666666,-1.5154333333333334,-2.1369333333333334,-2.6065666666666667,-2.039433333333333,-0.5282,-0.1459,2017,11
울산,2017-12-31,152.0,-1.1791290322580645,-1.6459032258064517,-0.6207419354838709,-0.6525161290322581,-0.986,-1.6293548387096775,-2.5517096774193546,-2.415290322580645,-0.47183870967741937,-0.2886774193548387,2017,12
울산,2018-01-31,152.0,0.292,-0.6299677419354839,-1.3778064516129034,-0.5861935483870968,-0.6143548387096774,-0.9590645161290322,-2.6686451612903226,-2.652548387096774,-0.32748387096774195,-0.2784516129032258,2018,1
울산,2018-02-28,152.0,-0.6357857142857143,-0.3367857142857143,-0.9712500000000001,-1.6431428571428572,-0.8145714285714286,-0.809,-2.251892857142857,-2.5438571428571426,-0.24646428571428572,-0.4010357142857143,2018,2
울산,2018-03-31,152.0,1.6617096774193547,1.147483870967742,0.9737741935483871,0.4756774193548387,-0.14261290322580647,0.06141935483870968,-1.2987741935483872,-1.909225806451613,-0.4606451612903226,-0.2645483870967742,2018,3
울산,2018-04-30,152.0,0.7549666666666667,1.6813,1.2705,1.1385,0.7353000000000001,0.25816666666666666,-0.5245333333333334,-1.8569666666666669,-1.5731,-0.3750666666666667,2018,4
울산,2018-05-31,152.0,0.136,0.5725666666666667,1.3806451612903226,1.0505161290322582,0.9857096774193548,0.6391935483870969,-0.06890322580645161,-1.5319677419354838,-1.4186774193548386,-0.3873,2018,5
울산,2018-06-30,152.0,-0.38036666666666663,-0.2502333333333333,0.05606666666666667,0.7392000000000001,0.5460999999999999,0.5148333333333334,0.011899999999999999,-1.2332,-1.7392333333333334,-0.3409666666666667,2018,6
울산,2018-07-31,152.0,0.36258064516129035,0.03948387096774194,0.08325806451612904,0.2821290322580645,0.6760967741935484,0.5823225806451613,0.17848387096774196,-0.45329032258064517,-1.6515806451612902,-0.04209677419354839,2018,7
울산,2018-08-31,152.0,-0.7834516129032257,-0.18932258064516128,-0.35812903225806453,-0.2924193548387097,-0.13832258064516129,0.20964516129032257,-0.0026774193548387087,-0.41003225806451615,-1.8839354838709679,-0.13306451612903225,2018,8
울산,2018-09-30,152.0,0.37726666666666664,-0.11293333333333333,-0.008666666666666666,-0.12216666666666667,-0.08289655172413793,0.01746666666666667,0.2164,0.01693103448275862,-1.4372,-0.46055172413793105,2018,9
울산,2018-10-31,152.0,1.1647096774193548,0.8864193548387097,0.4126666666666667,0.4458709677419355,0.3411290322580645,0.3495483870967742,0.6015999999999999,0.39448387096774196,-0.9646129032258064,-0.8449677419354839,2018,10
울산,2018-11-30,152.0,0.28983333333333333,1.2640666666666667,0.9429333333333333,0.48693333333333333,0.5078333333333334,0.38526666666666665,0.7014333333333334,0.5432666666666666,-0.7517333333333334,-0.8025,2018,11
울산,2018-12-31,152.0,0.2400322580645161,0.262258064516129,1.2584516129032257,0.9478064516129032,0.486258064516129,0.48748387096774193,0.44293548387096776,0.6073225806451612,-0.4567741935483871,-0.9543666666666667,2018,12
