지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),평균풍속(m/s),최대풍속(m/s),합계 일조시간(hr),최심적설(cm)
201,강화,2019-02,0,13.3,-11.2,18,1.9,5.9,195.4,
201,강화,2019-03,5.6,15.1,-4.6,20.7,2.4,8.7,211,
201,강화,2019-04,10.7,25.5,-1.2,28.3,2.4,7.7,211.2,
201,강화,2019-05,16.9,29,5.5,43,2.5,6.9,299.4,
201,강화,2019-06,20.5,29.1,10.9,43.4,2.1,6.6,214.7,
201,강화,2019-07,24.4,35,17,307.9,2.4,7,151.3,
201,강화,2019-08,25.9,34.9,16.3,122.4,1.7,5.8,254.3,
201,강화,2019-09,21.2,30.1,9.6,359.4,1.9,11.9,157.8,
201,강화,2019-10,15.3,28.3,2.7,25.6,1.8,6.2,227.7,
201,강화,2019-11,6.5,20.4,-5.5,80.5,1.4,7.2,182.8,
201,강화,2019-12,.8,12.1,-12,30.1,1.6,6.8,152.6,
201,강화,2020-01,.7,10.6,-9.2,63.4,1.8,6.8,191.7,
201,강화,2020-02,1.5,14.7,-13.4,43.1,1.8,6.8,171.2,
201,강화,2020-03,6.4,20.3,-6.3,6.7,2.5,9.7,254.7,
201,강화,2020-04,9.9,20.6,-.5,10.5,3,9.7,280.6,
201,강화,2020-05,16.1,27,7.4,124.2,1.9,7.8,153.4,
201,강화,2020-06,21.2,31.7,12.1,152.4,2,6.6,194.9,
201,강화,2020-07,22.5,30.4,17,285.9,1.9,9.2,136.3,
201,강화,2020-08,25.3,34.2,20.3,479.4,2.2,9,73.9,
201,강화,2020-09,20.2,29.2,10.8,215.6,2.1,7.7,184.3,
201,강화,2020-10,13.2,23,2.3,3.4,1.6,6.1,223.1,
201,강화,2020-11,6.9,21.1,-6.1,45.1,1.6,10.7,167.7,
201,강화,2020-12,-1.2,10.2,-13.6,7.2,1.5,6.9,195.8,
201,강화,2021-01,-3.3,12.2,-18,14.1,1.7,10.1,169.9,
201,강화,2021-02,1.3,15,-11.6,11.8,2.1,7.6,186.3,
201,강화,2021-03,6.9,20.7,-2.6,102.4,2.2,7.3,212,
201,강화,2021-04,12.4,25.5,1.4,107.7,2.3,7.4,210,
201,강화,2021-05,15.7,27.8,5.9,240.9,2.3,8.3,199.1,
201,강화,2021-06,20.7,29.9,12.9,61.3,1.8,6.7,178.2,
201,강화,2021-07,26.1,34.8,19,83.9,1.5,5.5,219.4,
201,강화,2021-08,24.5,32.6,18.3,152.6,1.6,6,151.6,
201,강화,2021-09,21.3,29,14.2,135.8,1.8,6.9,187.8,
201,강화,2021-10,14.4,26.8,1.1,49.5,1.6,7.4,184.2,
201,강화,2021-11,7.1,20.3,-5.3,46.6,1.5,8.4,157.3,
201,강화,2021-12,-.1,11.6,-16.2,7,1.5,7.3,177.3,
201,강화,2022-01,-3.1,8.7,-13.3,9.2,1.5,6.5,206.5,
201,강화,2022-02,-2.1,10,-12.2,3.2,2,7.9,212,
201,강화,2022-03,6.1,17.5,-5.4,95.3,2.1,9.7,174.4,
201,강화,2022-04,12.4,27.2,-.8,17.1,2.4,7.7,241.2,
201,강화,2022-05,16.4,25.7,4.8,10.6,2.4,7.5,276.7,
201,강화,2022-06,21.1,28.9,13.2,484.2,2.4,10.6,127.8,
201,강화,2022-07,25.5,34.6,19.3,220.4,1.8,7.2,172.1,
201,강화,2022-08,24.3,31.9,13,287.1,1.9,9.1,139,
201,강화,2022-09,20.5,30.3,8.1,139.2,1.7,7.5,213.5,
201,강화,2022-10,12.9,24.3,1.5,182.8,1.5,7.9,221.9,
201,강화,2022-11,8.1,20.6,-7.8,100.2,1.4,9.9,173.5,
201,강화,2022-12,-4.2,9,-15.3,12.5,1.4,7.5,193.5,
201,강화,2023-01,-3.1,11.2,-18.4,45.8,1.5,6.9,180.8,
201,강화,2023-02,.4,8.8,-8.1,.8,1.8,7,204.6,
201,강화,2023-03,7.1,21.3,-4.4,6.4,2.1,7.9,227.9,
201,강화,2023-04,11.8,25.4,1.3,109.5,2.4,9.3,178.6,
201,강화,2023-05,16.7,27.4,5.8,148.1,2,7.4,219.3,
201,강화,2023-06,20.9,31.2,13.5,168.4,1.9,7.3,185.4,
201,강화,2023-07,24.8,32.3,19.9,381.2,1.8,9,149.3,
201,강화,2023-08,25.2,33.2,18.8,201.1,1.7,7.6,174.4,
201,강화,2023-09,21.9,30.8,12.5,81.3,1.5,6.3,175.7,
201,강화,2023-10,14.3,23.4,3,59.6,1.4,6.2,213.2,
201,강화,2023-11,5.8,22.6,-7.6,86.1,2.1,11.1,161.7,
201,강화,2023-12,-.1,15.5,-16.1,89,1.9,8.3,81.5,
201,강화,2024-01,-1.6,9.1,-14.1,14.1,1.8,6.6,164.4,
201,강화,2024-02,2.2,14.8,-6.7,78.1,2.1,7.6,129.3,
201,강화,2024-03,5.5,21.8,-9.8,24.8,2.4,9.2,209.3,
201,강화,2024-04,13.6,25.1,2.5,28.4,2.1,6.5,206.3,
201,강화,2024-05,16.1,24.7,7.1,141,2.3,7.8,233,
201,강화,2024-06,21.5,31.2,12.3,68.3,2,7.1,274.3,
201,강화,2024-07,24.8,33.4,19.4,610.3,2.5,10.9,83,
201,강화,2024-08,27.1,34,19.4,172.4,1.7,8.9,218,
201,강화,2024-09,23.3,33.3,13.1,107.1,1.7,6.3,181.3,
201,강화,2024-10,14.9,24.2,4.9,41.9,1.4,6.7,183.6,
201,강화,2024-11,8.4,23.1,-5.5,41.8,1.5,7.3,183.9,
201,강화,2024-12,-.7,12.7,-10.5,11.3,1.5,5.7,192.2,
202,양평,2015-01,-1.6,10.3,-13.5,13.5,1.4,6.4,168,
202,양평,2015-02,.6,13.6,-11.7,22.5,1.6,6.7,161.2,
202,양평,2015-03,6,22.8,-7.5,9.5,1.8,8.1,261.4,
202,양평,2015-04,12.8,27.5,1.5,96.1,1.7,7,180.9,
202,양평,2015-05,18.9,32.2,4.8,34.1,1.7,7.3,253.6,
202,양평,2015-06,23.2,33.8,12.2,84.1,1.6,5.6,222.2,
202,양평,2015-07,25.4,34.7,14.7,212.6,1.6,6.1,140.1,
202,양평,2015-08,25.6,36.1,15.3,80.3,1.4,8.2,180.7,
202,양평,2015-09,20.4,29.5,10.5,35.9,1.2,4.7,218.9,
202,양평,2015-10,13.7,26.3,-2.6,56.5,1.2,7,211.3,
202,양평,2015-11,8.5,20.2,-5.9,126.7,1.3,5.7,85.4,
202,양평,2015-12,.8,12,-12.1,29.7,1.2,7.6,144.5,
202,양평,2016-01,-3.6,8.8,-17.8,.4,1.5,8.4,173,
202,양평,2016-02,-.2,14.5,-13.6,25,1.6,7.2,175.5,
202,양평,2016-03,6.5,21.8,-10.2,24.5,1.5,6.7,218.2,
202,양평,2016-04,14.2,29.6,2.8,71.7,1.7,8.7,206.6,
202,양평,2016-05,18.9,32,7.4,124.4,1.7,10.4,255.4,
202,양평,2016-06,23.5,31.8,13.3,37.5,1.5,4.5,201.9,
202,양평,2016-07,25.4,34.3,19,385,1.4,5.6,118.9,
202,양평,2016-08,27,36.1,13.2,81.5,1.4,6.5,204.2,
202,양평,2016-09,21.8,31.5,10.7,42,1.2,4.8,150,
202,양평,2016-10,14.9,28.4,-1,72.9,1.2,4.9,148.7,
202,양평,2016-11,6.2,18.6,-7.3,14,1.4,5.7,151.7,
202,양평,2016-12,.6,14.4,-12.1,57,1.4,7.6,137.6,
202,양평,2017-01,-2.5,13,-17,11.3,1.5,6.4,183.8,
202,양평,2017-02,-.4,12.9,-13,12.3,1.8,6.4,203.9,
202,양평,2017-03,5.8,19.4,-6.4,14.7,1.7,8.5,221.9,
202,양평,2017-04,13.7,29.2,.1,52.7,1.9,6.9,237.5,
202,양평,2017-05,19,31.2,6.6,19.4,1.7,7.8,256.8,
202,양평,2017-06,22.8,34.7,11,79.8,1.7,5.7,256.8,
202,양평,2017-07,26.3,34.7,21.3,567.2,1.3,6,97.2,
202,양평,2017-08,24.8,36.3,13.8,315.5,1.4,6.7,129.6,
202,양평,2017-09,20,29.6,7.2,21.5,1.2,6.2,198.8,
202,양평,2017-10,14.7,28.1,-2.1,30.8,1.2,7,190.5,
202,양평,2017-11,4.4,18.7,-7.6,37.2,1.6,8.3,173.9,
202,양평,2017-12,-2.8,7.4,-14.8,26,1.7,8,166.1,3.5
202,양평,2018-01,-4.7,9,-19.9,4.3,1.7,6.9,189.8,
202,양평,2018-02,-2.5,10,-17.1,34.3,1.7,6.5,191.5,
202,양평,2018-03,7.8,23.4,-7.3,69.7,1.7,7.4,195.6,
202,양평,2018-04,12.9,28.8,-1.4,124.8,2,8.1,198.8,
202,양평,2018-05,17.7,30.1,5.5,207,1.7,7.3,198.9,
202,양평,2018-06,23,34.2,13.4,121.1,1.6,6.7,218.7,
202,양평,2018-07,27.2,37.4,16,255,1.3,5.5,226.7,
202,양평,2018-08,27.8,40.1,17.7,263.5,1.5,6.1,193.8,
202,양평,2018-09,20.1,30.8,8.7,83.7,1.4,5.9,182.5,
202,양평,2018-10,11.3,25.7,-1.1,105.6,1.3,6.5,184.5,
202,양평,2018-11,6.2,20.2,-5.2,66.2,1,6.5,151,
202,양평,2018-12,-1.7,12.6,-14.9,20.2,1.5,6.9,188,
202,양평,2019-01,-2.4,8.5,-13.6,.4,1.4,6.7,215.8,
202,양평,2019-02,.5,14.4,-11.1,28.3,1.5,5.9,185.7,
202,양평,2019-03,6.4,19.2,-5.1,37,1.7,7.6,181.2,
202,양평,2019-04,11.5,28.1,-3,56,1.6,6.9,192.6,
202,양평,2019-05,18.8,32.9,4.1,25.5,1.7,9.2,282.8,
202,양평,2019-06,22.4,32.6,10.8,61.6,1.5,8.3,217.2,
202,양평,2019-07,25.6,36.4,17.4,215.1,1.5,5.5,128.6,
202,양평,2019-08,26.3,36.4,17.4,225.6,1.4,6.1,206.4,
202,양평,2019-09,21.3,31.1,11.5,224.5,1.3,10.1,119.8,
202,양평,2019-10,14.8,27.4,3.1,62,1.2,7.2,167.8,
202,양평,2019-11,6.6,20.8,-5.1,82.6,1.2,7.3,166.3,
202,양평,2019-12,.6,12.8,-11,20,1.1,6.7,138.5,
202,양평,2020-01,1.1,12.2,-8.4,64.1,1,5.6,159.1,
202,양평,2020-02,2.3,15.3,-12.4,50.1,1.2,6.6,164.8,
202,양평,2020-03,7.6,20.9,-4.9,15.7,1.6,9.9,238.7,
202,양평,2020-04,10.8,24.9,-.4,17.4,1.8,8.6,268.9,
202,양평,2020-05,17.8,28.5,7.4,102.8,1.4,6.1,177.7,
202,양평,2020-06,23.5,35,12.7,102.1,1.4,7.5,204.3,
202,양평,2020-07,23.4,31.9,17,183.9,1.3,7.9,127.5,
202,양평,2020-08,25.6,34.2,20.4,624.1,1.3,8.7,86.1,
202,양평,2020-09,19.9,28.9,10.3,139.4,1.4,8.2,164.7,
202,양평,2020-10,12.5,23.6,.4,4.2,1,5.6,215.9,
202,양평,2020-11,7,19.9,-5.6,58,1.2,7.3,169.1,
202,양평,2020-12,-1.4,10.3,-14.7,4.6,1.2,5.6,191.8,
202,양평,2021-01,-3.3,13.2,-20.3,24.3,1.4,7.9,186.1,
202,양평,2021-02,2.1,20.2,-10,6.8,1.6,6.9,193.5,
202,양평,2021-03,8.6,23,-2.8,105.9,1.4,7.1,203.6,
202,양평,2021-04,13.6,28,2.4,96.2,1.5,6.4,209.4,
202,양평,2021-05,16.2,29.7,5,148.7,1.4,7.3,186.8,
202,양평,2021-06,22,31.5,12.5,68.8,1.2,6.9,188.2,
202,양평,2021-07,26.3,34.9,19.5,127.3,1.2,5.9,229.5,
202,양평,2021-08,24.5,34.2,17.7,190.6,1.2,7,119.3,
202,양평,2021-09,21.1,29.1,14.7,148.9,1.1,7.3,166.9,
202,양평,2021-10,14.3,28.1,-.1,38.3,.9,5.7,154.1,
202,양평,2021-11,7,21.5,-4,55.9,1.1,7.3,147.7,
202,양평,2021-12,-.2,12.8,-14.4,7.2,1.3,7.1,154.9,
202,양평,2022-01,-2.7,8.7,-13,3.6,1.1,5.5,182.5,
202,양평,2022-02,-1.3,11.4,-11.7,6.7,1.6,7.3,188.4,
202,양평,2022-03,7.2,19.7,-4.5,88.8,1.4,9.1,158.5,
202,양평,2022-04,13.9,26.9,.2,51.6,1.4,5.6,247,
202,양평,2022-05,18.1,30.2,5,7.9,1.5,7,279.7,
202,양평,2022-06,22.5,33.4,11.4,408.7,1.4,5.9,140.1,
202,양평,2022-07,26,34.4,20.4,255.9,1.2,5.2,161.4,
202,양평,2022-08,24.7,32.6,14,947.4,1.1,5.5,113.9,
202,양평,2022-09,20.3,30.3,9.4,217,1.1,5.6,182.9,
202,양평,2022-10,13.2,26.5,2.4,100.1,1,5.9,183.1,
202,양평,2022-11,8.2,20.6,-7,45,.9,5.1,163.9,
202,양평,2022-12,-4,9.2,-15.5,10.7,1.2,6.4,172.1,
202,양평,2023-01,-2.6,11.3,-17.7,43.5,1.1,5.9,179.1,
202,양평,2023-02,1.7,12.6,-8.3,.8,1.1,6,178.5,
202,양평,2023-03,9.1,24.4,-4.4,9.2,1.3,7.4,228,
202,양평,2023-04,13.2,27.4,.4,73.5,1.4,7,178.8,
202,양평,2023-05,18.5,31.4,4.6,143.5,1.3,7.4,232,
202,양평,2023-06,22.9,33.3,13.8,161.1,1.3,5.3,209.7,
202,양평,2023-07,25.6,34.4,19.5,526.3,1.2,7.5,143.4,
202,양평,2023-08,26.3,34.9,19.9,207.7,1.2,6.9,179.4,
202,양평,2023-09,22.3,31.8,13.7,133.4,1,5.6,154.2,
202,양평,2023-10,13.5,24.3,2.5,53.9,.8,6.3,177.3,
202,양평,2023-11,6.3,26.3,-6.4,89.9,1.4,8.1,159.3,
202,양평,2023-12,.2,17.1,-14.3,95.6,1.1,6.8,135.7,
202,양평,2024-01,-1,11.3,-13.3,17.1,1.1,4.7,153.2,
202,양평,2024-02,3.6,17.6,-5.4,66,1.1,5.7,98.8,
202,양평,2024-03,6.5,22.5,-8.7,27.7,1.5,6.6,189.6,
202,양평,2024-04,15.6,28.4,3.5,48.1,1.2,5.4,195.2,
202,양평,2024-05,17.9,28.5,7.4,107,1.4,5.4,249.1,
202,양평,2024-06,23.1,35,11.8,134.6,1.3,5.7,269.4,
202,양평,2024-07,25.8,33.2,20.7,464.6,1.3,7.9,102,
202,양평,2024-08,27.9,35.1,20.5,100,1.2,5.2,229.6,
202,양평,2024-09,24.2,33.7,13.1,199.4,1.2,5,175.3,
202,양평,2024-10,15.2,23.6,6.5,105,.9,5.2,141.9,
202,양평,2024-11,8.5,23.9,-5.4,71.7,.9,6.5,159,
202,양평,2024-12,-.3,10.6,-10.6,6,1.2,5.5,183.4,
203,이천,2015-01,-1.9,9.2,-14,22.6,1.2,5.1,170.9,
203,이천,2015-02,.2,12.3,-13.6,27.1,1.6,6.7,166.4,
203,이천,2015-03,5.6,22.5,-8.6,23.5,1.8,7.5,265.4,
203,이천,2015-04,12.2,27.3,.8,109.3,1.7,6.9,195,
203,이천,2015-05,18.3,31.6,5.1,32.1,1.7,7,273.5,
203,이천,2015-06,22.5,34.3,12,100,1.5,5.9,244.8,
203,이천,2015-07,24.7,34.4,12.9,205.5,1.5,5.4,176.3,
203,이천,2015-08,25.1,36.3,15.2,62,1.1,5.7,203.4,
203,이천,2015-09,20.2,30.4,9.9,16.3,1.1,4.1,218.4,
203,이천,2015-10,13.5,26.3,-3.6,56.3,1.2,5.9,218.5,
203,이천,2015-11,7.8,20.3,-6.7,147.7,1.1,4.6,83.4,
203,이천,2015-12,.4,12.6,-12.2,40.1,1,6,156,
203,이천,2016-01,-3.5,10.2,-18.5,3.6,1.3,7.5,182.5,
203,이천,2016-02,-.3,14.2,-14.2,52.2,1.7,6.6,189.3,
203,이천,2016-03,6.3,22.4,-10.9,58.2,1.6,6.2,224.6,
203,이천,2016-04,13.8,29.8,1.3,86.7,1.8,6.6,221.6,
203,이천,2016-05,18.7,32.4,7.1,97.9,1.6,6.7,278.4,
203,이천,2016-06,23.2,32.3,13,18.9,1.5,5,230.9,
203,이천,2016-07,25.5,34.5,19,284,1.2,5.4,147.2,
203,이천,2016-08,26.8,36.3,12.1,59.9,1.1,5.2,231.6,
203,이천,2016-09,21.5,31.8,9.5,41.1,1,5.1,152.8,
203,이천,2016-10,14.4,29.1,-2.6,90.8,1,4.3,145.1,
203,이천,2016-11,5.9,19,-7.7,17.8,1.1,4.8,158,
203,이천,2016-12,.3,14.3,-11.4,59.1,1.2,5.7,149.3,
203,이천,2017-01,-2.6,12.9,-17.4,8.7,1.3,5.4,191.8,
203,이천,2017-02,-.4,13.7,-12.8,20.9,1.6,5.9,204.4,
203,이천,2017-03,5.6,19.6,-5.8,13.6,1.7,6.4,231.4,
203,이천,2017-04,13.1,28.9,-1.1,42.3,1.9,7.5,247.9,
203,이천,2017-05,18.5,30.8,5.7,23.2,1.7,7.3,294.2,
203,이천,2017-06,22.2,34.7,10.5,47.2,1.5,6.1,269.2,
203,이천,2017-07,25.5,34.7,20,454.9,1.2,7.4,124.8,
203,이천,2017-08,24.2,37.1,12.5,303.8,1.1,6.2,155.7,
203,이천,2017-09,19.6,30,5.7,27.9,1,6.5,223.2,
203,이천,2017-10,14.1,28,-3.4,18.7,1,5.6,190.6,
203,이천,2017-11,4.1,19.8,-8.7,28.6,1.3,6.4,180.7,
203,이천,2017-12,-3.1,8.4,-15.5,30.2,1.4,7.9,184.1,.5
203,이천,2018-01,-4.5,9.5,-19.2,8.2,1.6,6.4,195.9,
203,이천,2018-02,-2.5,10.8,-17.6,33.4,1.7,5.8,198,
203,이천,2018-03,7.2,23.1,-8,71.4,1.9,6.5,205.9,
203,이천,2018-04,12.2,29.1,-.6,145.8,2,7.8,215.8,
203,이천,2018-05,17.2,29.9,5.5,189.2,1.6,7,214.2,
203,이천,2018-06,22.4,33.7,12,104.7,1.5,5.4,244.8,
203,이천,2018-07,26.8,37.5,14.3,228.6,1.2,4.6,256.9,
203,이천,2018-08,27.1,39.4,16.4,327.3,1.4,5.1,224.9,
203,이천,2018-09,19.6,30.9,7.1,96,1.1,5.1,190.9,
203,이천,2018-10,11,27.2,-1.3,116.4,1.1,5.9,197.6,
203,이천,2018-11,5.9,20.3,-5,74.7,.9,7.1,162.5,
203,이천,2018-12,-1.9,13.4,-15.9,29.8,1.2,5.7,195.5,
203,이천,2019-01,-2.3,9.3,-14.6,1.3,1.3,5.7,216.2,
203,이천,2019-02,.1,14.4,-12.2,34.1,1.4,5.3,181.1,
203,이천,2019-03,6.1,19.8,-5.8,40.2,1.7,8.6,195.9,
203,이천,2019-04,11.3,29.3,-4.1,48.8,1.6,7,204.1,
203,이천,2019-05,18.8,33.7,3.8,18,1.7,6.1,295.4,
203,이천,2019-06,21.9,32.8,10.8,78.5,1.3,4.6,222.4,
203,이천,2019-07,25.1,36,15.6,259.9,1.4,5.6,154.7,
203,이천,2019-08,25.9,37.3,15.8,94.5,1.2,6,233.6,
203,이천,2019-09,20.8,31.3,10.3,241.1,1,9.8,120.5,
203,이천,2019-10,14.3,28.6,-.1,79.6,1,4.6,158.2,
203,이천,2019-11,5.9,21.7,-6.3,82.5,1,4.9,168.2,
203,이천,2019-12,.1,12.7,-12.2,19,.9,6,132.8,
203,이천,2020-01,.9,12.1,-8.6,72.6,1,7.2,148.1,
203,이천,2020-02,2,15.4,-13.1,59.5,1.2,8.3,165.3,
203,이천,2020-03,7.4,21.7,-5.7,20.4,1.6,8.8,226,
203,이천,2020-04,10.8,25.5,-1.4,28.3,1.9,7.1,268,
203,이천,2020-05,17.8,29.4,7.1,115.3,1.2,5.3,179.1,
203,이천,2020-06,23.5,34.7,11.7,98.1,1.2,5.7,199.3,
203,이천,2020-07,23.2,32.3,16.6,414,1.1,4.5,112.4,
203,이천,2020-08,26.1,34.8,20.5,616.7,1.1,6.6,83.3,
203,이천,2020-09,19.9,30,9.4,191.9,1.1,7.1,143.4,
203,이천,2020-10,12.5,25.1,-.2,7.1,.9,3.9,196.6,
203,이천,2020-11,6.8,20,-6.3,39.6,1,6.5,161.6,
203,이천,2020-12,-1.5,11.1,-15.5,5.3,1,5.1,184.2,
203,이천,2021-01,-3.4,13.9,-21.4,15.6,1.1,7,178.5,
203,이천,2021-02,2,20.8,-11.2,10.6,1.4,6.1,186.9,
203,이천,2021-03,8.4,23.3,-3.9,102.3,1.3,6.1,198.7,
203,이천,2021-04,13.5,28.5,1.6,94.3,1.5,5.4,204.5,
203,이천,2021-05,16.3,29.6,3.9,164.8,1.3,5.7,180.6,
203,이천,2021-06,22.3,31.9,12.4,51.7,1,5,176.6,
203,이천,2021-07,26.6,36,18.6,134.7,.9,5.4,201.4,
203,이천,2021-08,24.7,35.1,17.5,168.5,.9,5.8,115.7,
203,이천,2021-09,21,29.8,13.7,222.1,.9,4.3,142.2,
203,이천,2021-10,14.1,28.6,-.9,40.9,.8,4.4,146.3,
203,이천,2021-11,6.7,21.3,-5.6,64.9,1,6.6,137.6,
203,이천,2021-12,-.3,12.6,-15.9,6.2,1.1,5.7,165.6,
203,이천,2022-01,-2.8,10,-14.2,5.7,1.1,5,196.8,
203,이천,2022-02,-1.3,11.6,-13.2,5.3,1.6,7.3,201.8,
203,이천,2022-03,7,20.7,-5.8,104.4,1.4,7.1,157.6,
203,이천,2022-04,13.8,27.9,-1,45.3,1.5,5.6,236.9,
203,이천,2022-05,18.3,31.4,4.2,7.6,1.5,5.4,261.6,
203,이천,2022-06,22.8,34,11,238.8,1.4,6.5,140.9,
203,이천,2022-07,26.2,34.7,20.2,278.6,.9,5.5,128.9,
203,이천,2022-08,25,33.3,12.9,513.5,1,5.7,100.2,
203,이천,2022-09,20.6,31.8,8.5,192.2,.8,4.8,163.9,
203,이천,2022-10,12.9,26.4,-.4,83.5,.7,5.4,169.3,
203,이천,2022-11,8,22.4,-6.7,47.6,.7,5.2,161.7,
203,이천,2022-12,-4.4,9.4,-17.8,14.8,.9,5.1,165.6,
203,이천,2023-01,-2.7,11,-18.7,43.9,.9,4.9,174.8,
203,이천,2023-02,1.6,14.1,-9.5,.6,1.1,5.2,168.8,
203,이천,2023-03,9.2,25.4,-5.9,4.6,1.3,5.8,225,
203,이천,2023-04,13.2,28.8,-.5,56.7,1.4,6.1,175.6,
203,이천,2023-05,18.6,32.1,3.6,169.1,1.1,4.5,208.3,
203,이천,2023-06,23.1,33.7,14,156,1.1,4.9,188.9,
203,이천,2023-07,25.9,34.8,20.2,547.2,1,5.3,131.1,
203,이천,2023-08,26.4,35.6,19.2,253.9,.9,5.6,164.2,
203,이천,2023-09,22.2,31.8,12.5,167.9,.7,3,129.7,
203,이천,2023-10,13.3,24.3,.8,38.7,.6,3.7,160.1,
203,이천,2023-11,6.2,26.9,-7.2,95.1,1.2,6.4,155.3,
203,이천,2023-12,0,17.9,-15.1,99.7,.9,5.4,121.5,
203,이천,2024-01,-1.2,11.8,-13.4,25.8,1,4.9,142.6,
203,이천,2024-02,3,18.6,-5.7,91.6,1,4.6,95.6,
203,이천,2024-03,6.5,22.9,-9.6,37.9,1.5,5.7,184.3,
203,이천,2024-04,15.7,29.7,2.5,71.7,1.2,4.3,185.2,
203,이천,2024-05,18.1,29.6,7.2,99.2,1.2,6.4,230.8,
203,이천,2024-06,23.6,36,11.4,175,1.1,4.8,240.2,
203,이천,2024-07,26.1,33.6,20.7,550.4,1.2,6.5,64.5,
203,이천,2024-08,27.9,35.6,19.4,139.4,.8,5.6,156.3,
203,이천,2024-09,24.1,34.5,12.3,285.8,.8,5,144.1,
203,이천,2024-10,14.8,24.2,4.4,137.7,.6,4.4,120.1,
203,이천,2024-11,8.1,24.1,-6.4,87.4,.7,6.1,140.2,
203,이천,2024-12,-.4,11,-11.4,4.8,1,4.2,156.8,
211,인제,2015-01,-3.1,6.5,-14.9,10.6,1.4,5.4,159.6,
211,인제,2015-02,-.7,11.3,-16,18.2,1.6,6.7,158,
211,인제,2015-03,4.8,21.6,-9.4,12.1,1.9,6.5,241.5,
211,인제,2015-04,10.9,29.3,-.9,80.5,2.3,6.6,186.5,
211,인제,2015-05,17.8,32.6,3.5,23.7,2,7.2,271.2,
211,인제,2015-06,20.7,33.1,9,43.9,2,6.1,235,
211,인제,2015-07,22.8,35.4,12.9,236.2,2.2,6.9,171.3,
211,인제,2015-08,23.4,35.4,13.5,118.8,1.8,6.4,203.9,
211,인제,2015-09,18,28.6,8.5,27.5,1.7,6.3,204.2,
211,인제,2015-10,12.1,26.3,-4.2,52.5,1.6,6.2,197.6,
211,인제,2015-11,6.9,19.4,-5.5,113.1,1.8,6.3,82.9,
211,인제,2015-12,-.3,10.5,-13.7,18.6,1.5,6.3,148.9,
211,인제,2016-01,-4.7,9.1,-19,.3,1.9,5.8,184,
211,인제,2016-02,-1.7,14.1,-15.3,41.3,1.8,5.9,161.5,
211,인제,2016-03,4.9,21,-14,41.3,2,6,211.8,
211,인제,2016-04,12.4,25.4,.4,93.2,2.4,7,226.8,
211,인제,2016-05,17.1,30.7,5,88.3,2,8.5,247.8,
211,인제,2016-06,21.1,31.5,8.5,51.8,1.7,5.8,234.4,
211,인제,2016-07,23.3,34.1,16.2,546.5,1.7,5.6,144.7,
211,인제,2016-08,24.4,35,11.2,96,1.7,6.3,209.8,
211,인제,2016-09,19.4,29.9,8.1,46.3,1.6,5.7,162,
211,인제,2016-10,13.1,27.1,-1.2,107.1,1.5,5.6,155,
211,인제,2016-11,5,17.9,-8,16,1.5,6,130.5,
211,인제,2016-12,-.1,12.7,-12.3,57.6,1.5,5.8,123,
211,인제,2017-01,-3.4,10,-16.8,11.4,1.7,6.4,174.6,
211,인제,2017-02,-1.8,11.1,-14.7,11,1.6,6.3,185.4,
211,인제,2017-03,3.8,18.1,-6,25.4,1.5,6.1,190.5,
211,인제,2017-04,12.4,26.7,-.7,59.5,2.1,6.9,238.2,
211,인제,2017-05,17.4,30.8,6.5,33.1,2,7.9,250,
211,인제,2017-06,20.1,33.1,7.8,105.5,1.7,6.9,244.3,
211,인제,2017-07,24.4,33,18.2,524,1.5,5.1,130.5,
211,인제,2017-08,22.8,35.8,13.2,299.6,1.5,5.5,134,
211,인제,2017-09,18,28.8,5.6,51,1.6,5.5,199.1,
211,인제,2017-10,12.5,25.7,-2.8,40.6,1.5,6.2,161.2,
211,인제,2017-11,3.8,17.9,-9.4,28.2,1.7,6.1,162.3,
211,인제,2017-12,-3.9,7.8,-17.3,20,1.7,5.4,170.2,
211,인제,2018-01,-6,7.9,-21.3,6.2,1.7,6,168.4,
211,인제,2018-02,-4,9.9,-20.3,14.7,1.9,6.2,188.1,
211,인제,2018-03,6.2,22,-8.6,31,2.4,6.8,181.1,
211,인제,2018-04,10.9,28.5,-1.4,127.2,2.3,8.2,196.9,
211,인제,2018-05,15.6,29.8,2.8,180,2.1,7.2,214.8,
211,인제,2018-06,20.9,32.4,10.1,71.3,1.7,5.7,223.1,
211,인제,2018-07,24,35.9,12.7,278.5,1.8,7,215.7,
211,인제,2018-08,24.9,37.7,14.7,266.5,1.9,7.7,204.4,
211,인제,2018-09,17.6,28.4,7.7,66.6,1.7,6.5,183.2,
211,인제,2018-10,9.5,21.8,-2.4,107.7,1.4,6.8,181.5,
211,인제,2018-11,5.1,18.6,-6.5,45.6,1.4,8,142.2,
211,인제,2018-12,-3.4,12.2,-16.8,19,1.3,6.3,173.6,
211,인제,2019-01,-3.8,8.1,-15.4,0,1.5,6.2,197.9,
211,인제,2019-02,-.8,12.8,-12.4,28,1.5,6.4,176.4,
211,인제,2019-03,4.7,17.4,-5.8,35.2,1.8,7.3,167,
211,인제,2019-04,9.8,27,-4.9,43.9,1.9,7.5,184,
211,인제,2019-05,17.5,32.3,1.5,12.5,1.9,7.3,275.8,
211,인제,2019-06,20.2,32.2,10,97,1.6,5.6,208.8,
