Column1,Column2,Column3,Column4,Column5,Column6,Column7
2012,2,139,충청남도 천안시 서북구,519,"1,090","300,000"
2012,2,140,충청남도 공주시,"2,013","2,720","153,140"
2012,2,141,충청남도 보령시,"1,486","3,490","88,410"
2012,2,142,충청남도 아산시,"1,785","3,030","296,060"
2012,2,143,충청남도 서산시,"1,623","3,170","126,930"
2012,2,144,충청남도 논산시,"1,967","1,940","80,810"
2012,2,145,충청남도 계룡시,52,"14,200","154,760"
2012,2,146,충청남도 당진시,"1,900","2,960","226,480"
2012,2,147,충청남도 금산군,"1,697",70,"104,810"
2012,2,148,충청남도 연기군,599,"6,500","305,620"
2012,2,149,충청남도 부여군,"1,852","1,670","36,300"
2012,2,150,충청남도 서천군,"1,157","2,830","47,690"
2012,2,151,충청남도 청양군,"1,143","1,110","53,000"
2012,2,152,충청남도 홍성군,"1,340","2,160","94,750"
2012,2,153,충청남도 예산군,"1,811","4,340","102,700"
2012,2,154,충청남도 태안군,"1,476","4,060","123,000"
2012,2,155,충청남도 당진군,-,-,-
2012,2,156,전라북도 전주시 완산구,316,"3,240","372,430"
2012,2,157,전라북도 전주시 덕진구,636,240,"377,910"
2012,2,158,전라북도 군산시,"1,181","2,080","186,620"
2012,2,159,전라북도 익산시,"2,733",280,"64,180"
2012,2,160,전라북도 정읍시,"2,522",640,"22,920"
2012,2,161,전라북도 남원시,"2,004",370,"29,070"
2012,2,162,전라북도 김제시,"2,643","2,120","35,820"
2012,2,163,전라북도 완주군,"2,798","1,130","135,740"
2012,2,164,전라북도 진안군,"1,151",840,"30,810"
2012,2,165,전라북도 무주군,831,770,"48,170"
2012,2,166,전라북도 장수군,"1,070",260,"30,960"
2012,2,167,전라북도 임실군,"1,036",220,"28,550"
2012,2,168,전라북도 순창군,"1,152",400,"22,690"
2012,2,169,전라북도 고창군,"2,114",850,"20,830"
2012,2,170,전라북도 부안군,"1,726","1,160","82,680"
2012,2,171,전라남도 목포시,69,"7,420","304,330"
2012,2,172,전라남도 여수시,"1,270",390,"190,590"
2012,2,173,전라남도 순천시,"1,920",760,"96,850"
2012,2,174,전라남도 나주시,"2,755","1,880","51,430"
2012,2,175,전라남도 광양시,925,990,"156,450"
2012,2,176,전라남도 담양군,"1,442","1,510","61,530"
2012,2,177,전라남도 곡성군,"1,269",460,"24,840"
2012,2,178,전라남도 구례군,"1,027",250,"45,930"
2012,2,179,전라남도 고흥군,"2,477",180,"18,160"
2012,2,180,전라남도 보성군,"1,643",340,"18,950"
2012,2,181,전라남도 화순군,"1,749",380,"45,570"
2012,2,182,전라남도 장흥군,"1,490",600,"20,360"
2012,2,183,전라남도 강진군,"1,366",700,"18,150"
2012,2,184,전라남도 해남군,"2,766",740,"18,750"
2012,2,185,전라남도 영암군,"2,075",730,"22,770"
2012,2,186,전라남도 무안군,"1,864",780,"46,910"
2012,2,187,전라남도 함평군,"1,833",990,"24,750"
2012,2,188,전라남도 영광군,"1,392",730,"17,130"
2012,2,189,전라남도 장성군,"1,699",910,"63,060"
2012,2,190,전라남도 완도군,"1,138",410,"23,060"
2012,2,191,전라남도 진도군,"1,033",150,"12,690"
2012,2,192,전라남도 신안군,"1,609",190,"25,130"
2012,2,193,경상북도 포항시 남구,641,470,"187,140"
2012,2,194,경상북도 포항시 북구,"1,405",840,"190,660"
2012,2,195,경상북도 경주시,"3,063",450,"197,280"
2012,2,196,경상북도 김천시,"2,252",450,"85,380"
2012,2,197,경상북도 안동시,"2,185",200,"59,740"
2012,2,198,경상북도 구미시,"1,311","1,740","163,210"
2012,2,199,경상북도 영주시,"1,842",840,"54,000"
2012,2,200,경상북도 영천시,"4,141","1,600","98,770"
2012,2,201,경상북도 상주시,"2,323",220,"44,530"
2012,2,202,경상북도 문경시,"1,367",100,"64,190"
2012,2,203,경상북도 경산시,"1,448","2,130","203,960"
2012,2,204,경상북도 군위군,"1,319",450,"65,840"
2012,2,205,경상북도 의성군,"2,793",300,"29,700"
2012,2,206,경상북도 청송군,"1,466",620,"32,840"
2012,2,207,경상북도 영양군,980,220,"25,460"
2012,2,208,경상북도 영덕군,"1,076",740,"68,830"
2012,2,209,경상북도 청도군,"2,778",800,"108,210"
2012,2,210,경상북도 고령군,"1,077","2,930","111,950"
2012,2,211,경상북도 성주군,"2,262",410,"72,980"
2012,2,212,경상북도 칠곡군,"1,229","2,860","249,130"
2012,2,213,경상북도 예천군,"1,545",300,"60,610"
2012,2,214,경상북도 봉화군,"1,435",380,"32,370"
2012,2,215,경상북도 울진군,797,40,"39,680"
2012,2,216,경상북도 울릉군,153,510,"125,630"
2012,2,217,경상남도 창원시 의창구,865,"3,290","342,180"
2012,2,218,경상남도 창원시 성산구,39,"30,200","285,610"
2012,2,219,경상남도 창원시 마산합포구,736,880,"333,330"
2012,2,220,경상남도 창원시 마산회원구,227,"12,060","355,870"
2012,2,221,경상남도 창원시 진해구,178,"18,060","345,740"
2012,2,222,경상남도 진주시,"1,848","1,100","147,290"
2012,2,223,경상남도 통영시,"1,189",400,"189,040"
2012,2,224,경상남도 사천시,987,920,"187,760"
2012,2,225,경상남도 김해시,"1,813","2,380","425,620"
2012,2,226,경상남도 밀양시,"3,050",630,"163,490"
2012,2,227,경상남도 거제시,"1,531","7,110","528,460"
2012,2,228,경상남도 양산시,715,690,"330,000"
2012,2,229,경상남도 의령군,"1,281",330,"55,320"
2012,2,230,경상남도 함안군,"2,457","2,780","194,660"
2012,2,231,경상남도 창녕군,"2,754","1,180","95,080"
2012,2,232,경상남도 고성군,"2,069",500,"116,110"
2012,2,233,경상남도 남해군,"1,865","1,160","171,720"
2012,2,234,경상남도 하동군,"1,841",260,"73,360"
2012,2,235,경상남도 산청군,"1,368",30,"77,680"
2012,2,236,경상남도 함양군,"1,405","1,410","47,100"
2012,2,237,경상남도 거창군,"1,569",160,"38,480"
2012,2,238,경상남도 합천군,"1,979",500,"34,750"
2012,2,239,제주특별자치도 제주시,"3,278","2,310","270,830"
2012,2,240,제주특별자치도 서귀포시,"2,424","2,150","188,300"
2012,3,1,서울특별시 종로구,3,"58,440","423,520"
2012,3,2,서울특별시 중랑구,5,"751,880","1,408,720"
2012,3,3,서울특별시 성북구,1,"368,320","368,320"
2012,3,4,서울특별시 강북구,2,"438,600","918,370"
2012,3,5,서울특별시 도봉구,5,"63,870","454,550"
2012,3,6,서울특별시 노원구,3,"659,540","1,250,000"
2012,3,7,서울특별시 은평구,0,0,0
2012,3,8,서울특별시 마포구,1,"2,142,860","2,142,860"
2012,3,9,서울특별시 강서구,19,"125,000","1,675,980"
2012,3,10,서울특별시 구로구,2,"882,500","897,630"
2012,3,11,서울특별시 금천구,1,"251,890","251,890"
2012,3,12,서울특별시 서초구,16,"157,560","1,687,360"
2012,3,13,서울특별시 강남구,17,"117,650","1,980,200"
2012,3,14,서울특별시 송파구,3,"510,460","635,250"
2012,3,15,서울특별시 강동구,21,"210,000","2,459,020"
2012,3,16,부산광역시 서구,3,"81,450","148,940"
2012,3,17,부산광역시 동구,0,0,0
2012,3,18,부산광역시 영도구,0,0,0
2012,3,19,부산광역시 부산진구,1,"22,490","22,490"
2012,3,20,부산광역시 동래구,1,"294,530","294,530"
2012,3,21,부산광역시 남구,1,"247,930","247,930"
2012,3,22,부산광역시 북구,17,630,"600,000"
2012,3,23,부산광역시 해운대구,20,"91,110","472,730"
2012,3,24,부산광역시 사하구,9,"60,940","362,420"
2012,3,25,부산광역시 금정구,97,"34,420","519,500"
2012,3,26,부산광역시 강서구,616,"20,050","606,060"
2012,3,27,부산광역시 연제구,0,0,0
2012,3,28,부산광역시 수영구,0,0,0
2012,3,29,부산광역시 사상구,0,0,0
2012,3,30,부산광역시 기장군,624,"11,520","421,430"
2012,3,31,대구광역시 동구,298,"7,300","505,560"
2012,3,32,대구광역시 서구,13,"12,660","498,750"
2012,3,33,대구광역시 북구,129,"30,300","498,900"
2012,3,34,대구광역시 수성구,118,"4,890","524,150"
2012,3,35,대구광역시 달서구,8,"25,540","482,920"
2012,3,36,대구광역시 달성군,967,"5,400","264,830"
2012,3,37,인천광역시 중구,67,"141,360","640,630"
2012,3,38,인천광역시 남구,0,0,0
2012,3,39,인천광역시 연수구,10,"226,140","738,920"
2012,3,40,인천광역시 남동구,60,"62,630","690,210"
2012,3,41,인천광역시 부평구,8,"237,050","852,940"
2012,3,42,인천광역시 계양구,68,"110,820","693,260"
2012,3,43,인천광역시 서구,132,"59,390","869,930"
2012,3,44,인천광역시 강화군,"1,346","5,650","346,090"
2012,3,45,인천광역시 옹진군,330,480,"404,040"
2012,3,46,광주광역시 동구,34,"5,320","248,350"
2012,3,47,광주광역시 서구,117,"2,660","358,240"
2012,3,48,광주광역시 남구,166,"5,500","273,170"
2012,3,49,광주광역시 북구,300,"3,560","315,630"
2012,3,50,광주광역시 광산구,835,"2,390","369,050"
2012,3,51,대전광역시 동구,167,"4,310","498,870"
2012,3,52,대전광역시 중구,80,"3,050","361,000"
2012,3,53,대전광역시 서구,163,"6,800","422,760"
2012,3,54,대전광역시 유성구,278,"5,710","500,000"
2012,3,55,대전광역시 대덕구,73,"13,960","460,280"
2012,3,56,울산광역시 중구,60,"23,500","204,990"
2012,3,57,울산광역시 남구,22,"11,080","404,380"
2012,3,58,울산광역시 동구,43,"5,000","305,260"
2012,3,59,울산광역시 북구,298,710,"535,170"
2012,3,60,울산광역시 울주군,"1,649","1,370","339,670"
2012,3,61,세종특별자치시 세종특별자치시,580,"3,000","410,000"
2012,3,62,경기도 수원시 장안구,32,"9,520","953,330"
2012,3,63,경기도 수원시 권선구,136,"34,520","1,009,730"
2012,3,64,경기도 수원시 팔달구,1,"549,000","549,000"
2012,3,65,경기도 수원시 영통구,2,"180,870","877,330"
2012,3,66,경기도 성남시 수정구,57,"83,130","1,794,870"
2012,3,67,경기도 성남시 중원구,10,"85,470","1,732,670"
2012,3,68,경기도 성남시 분당구,36,"103,200","2,629,540"
2012,3,69,경기도 의정부시,63,"17,400","599,690"
2012,3,70,경기도 안양시 만안구,11,"155,590","1,315,790"
2012,3,71,경기도 안양시 동안구,7,"247,610","814,900"
2012,3,72,경기도 부천시 원미구,9,"280,000","1,111,110"
2012,3,73,경기도 부천시 소사구,12,"280,790","1,193,750"
2012,3,74,경기도 부천시 오정구,39,"145,230","904,330"
2012,3,75,경기도 광명시,30,"151,280","1,043,060"
2012,3,76,경기도 평택시,"1,636","13,960","562,760"
2012,3,77,경기도 동두천시,79,"21,200","257,440"
2012,3,78,경기도 안산시 상록구,134,"23,260","454,550"
2012,3,79,경기도 안산시 단원구,251,"26,610","494,010"
2012,3,80,경기도 고양시 덕양구,306,"10,060","1,018,520"
2012,3,81,경기도 고양시 일산동구,176,"86,000","1,012,090"
2012,3,82,경기도 고양시 일산서구,83,"108,040","960,000"
2012,3,83,경기도 과천시,27,"453,860","1,470,590"
2012,3,84,경기도 구리시,34,"154,320","1,057,400"
2012,3,85,경기도 남양주시,"1,200","6,600","841,350"
2012,3,86,경기도 오산시,71,"111,670","924,370"
2012,3,87,경기도 시흥시,271,"46,130","650,000"
2012,3,88,경기도 군포시,47,"77,980","334,420"
2012,3,89,경기도 의왕시,113,"43,150","627,270"
2012,3,90,경기도 하남시,130,"12,110","833,330"
2012,3,91,경기도 용인시 처인구,"1,052","2,690","832,500"
2012,3,92,경기도 용인시 기흥구,136,"90,680","877,210"
2012,3,93,경기도 용인시 수지구,50,"42,020","777,650"
2012,3,94,경기도 파주시,"1,802",400,"378,180"
2012,3,95,경기도 이천시,"1,786","9,780","336,390"
2012,3,96,경기도 안성시,"1,433","9,000","275,750"
2012,3,97,경기도 김포시,999,"12,270","671,150"
2012,3,98,경기도 화성시,"3,073","6,350","469,480"
2012,3,99,경기도 광주시,"1,119","8,480","934,310"
2012,3,100,경기도 양주시,594,"21,510","504,730"
2012,3,101,경기도 포천시,"1,662","2,130","317,320"
2012,3,102,경기도 여주시,0,0,0
2012,3,103,경기도 여주군,"1,547","6,050","246,910"
2012,3,104,경기도 연천군,733,530,"139,530"
2012,3,105,경기도 가평군,"1,125","2,950","326,000"
2012,3,106,경기도 양평군,"2,077","5,230","381,070"
2012,3,107,강원도 춘천시,"1,432","1,660","348,740"
2012,3,108,강원도 원주시,"1,406","1,370","282,490"
2012,3,109,강원도 강릉시,"1,267",920,"150,360"
2012,3,110,강원도 동해시,97,"7,550","220,130"
2012,3,111,강원도 태백시,75,"1,400","52,000"
2012,3,112,강원도 속초시,96,"4,950","452,380"
2012,3,113,강원도 삼척시,535,290,"91,900"
2012,3,114,강원도 홍천군,"2,080","1,480","141,210"
2012,3,115,강원도 횡성군,"1,444",640,"110,330"
2012,3,116,강원도 영월군,"1,322",380,"78,150"
2012,3,117,강원도 평창군,"1,571",670,"141,190"
2012,3,118,강원도 정선군,812,40,"59,800"
2012,3,119,강원도 철원군,964,320,"54,860"
2012,3,120,강원도 화천군,659,680,"77,260"
2012,3,121,강원도 양구군,612,620,"56,000"
2012,3,122,강원도 인제군,726,370,"81,500"
2012,3,123,강원도 고성군,502,50,"53,330"
2012,3,124,강원도 양양군,564,440,"101,690"
2012,3,125,충청북도 청주시 상당구,256,"14,750","517,200"
2012,3,126,충청북도 청주시 서원구,0,0,0
2012,3,127,충청북도 청주시 흥덕구,335,"7,290","484,130"
2012,3,128,충청북도 청주시 청원구,0,0,0
2012,3,129,충청북도 충주시,"2,218",910,"167,630"
2012,3,130,충청북도 제천시,"1,464","1,030","120,120"
2012,3,131,충청북도 청원군,"2,504","2,270","208,330"
2012,3,132,충청북도 보은군,"1,181",310,"45,100"
2012,3,133,충청북도 옥천군,"1,338",20,"70,320"
2012,3,134,충청북도 영동군,"1,610",420,"46,690"
2012,3,135,충청북도 증평군,340,"3,440","172,920"
2012,3,136,충청북도 진천군,"1,193","1,040","135,860"
2012,3,137,충청북도 괴산군,"1,900",580,"66,010"
2012,3,138,충청북도 음성군,"1,893","1,510","133,690"
2012,3,139,충청북도 단양군,943,870,"62,080"
2012,3,140,충청남도 천안시 동남구,912,"3,600","301,630"
2012,3,141,충청남도 천안시 서북구,519,"1,090","300,000"
2012,3,142,충청남도 공주시,"2,013","2,720","153,140"
2012,3,143,충청남도 보령시,"1,486","3,490","88,410"
2012,3,144,충청남도 아산시,"1,785","3,030","296,060"
2012,3,145,충청남도 서산시,"1,623","3,170","126,930"
2012,3,146,충청남도 논산시,"1,967","1,940","80,810"
2012,3,147,충청남도 계룡시,52,"14,200","154,760"
2012,3,148,충청남도 당진시,"1,900","2,960","226,480"
2012,3,149,충청남도 금산군,"1,697",70,"104,810"
2012,3,150,충청남도 연기군,599,"6,500","305,620"
2012,3,151,충청남도 부여군,"1,852","1,670","36,300"
2012,3,152,충청남도 서천군,"1,157","2,830","47,690"
2012,3,153,충청남도 청양군,"1,143","1,110","53,000"
2012,3,154,충청남도 홍성군,"1,340","2,160","94,750"
2012,3,155,충청남도 예산군,"1,811","4,340","102,700"
2012,3,156,충청남도 태안군,"1,476","4,060","123,000"
2012,3,157,충청남도 당진군,0,0,0
2012,3,158,전라북도 전주시 완산구,316,"3,240","372,430"
2012,3,159,전라북도 전주시 덕진구,636,240,"377,910"
2012,3,160,전라북도 군산시,"1,181","2,080","186,620"
2012,3,161,전라북도 익산시,"2,733",280,"64,180"
2012,3,162,전라북도 정읍시,"2,522",640,"22,920"
2012,3,163,전라북도 남원시,"2,004",370,"29,070"
2012,3,164,전라북도 김제시,"2,643","2,120","35,820"
2012,3,165,전라북도 완주군,"2,798","1,130","135,740"
2012,3,166,전라북도 진안군,"1,151",840,"30,810"
2012,3,167,전라북도 무주군,831,770,"48,170"
2012,3,168,전라북도 장수군,"1,070",260,"30,960"
2012,3,169,전라북도 임실군,"1,036",220,"28,550"
2012,3,170,전라북도 순창군,"1,152",400,"22,690"
2012,3,171,전라북도 고창군,"2,114",850,"20,830"
2012,3,172,전라북도 부안군,"1,726","1,160","82,680"
2012,3,173,전라남도 목포시,69,"7,420","304,330"
2012,3,174,전라남도 여수시,"1,270",390,"190,590"
2012,3,175,전라남도 순천시,"1,920",760,"96,850"
2012,3,176,전라남도 나주시,"2,755","1,880","51,430"
2012,3,177,전라남도 광양시,925,990,"156,450"
2012,3,178,전라남도 담양군,"1,442","1,510","61,530"
2012,3,179,전라남도 곡성군,"1,269",460,"24,840"
2012,3,180,전라남도 구례군,"1,027",250,"45,930"
2012,3,181,전라남도 고흥군,"2,477",180,"18,160"
2012,3,182,전라남도 보성군,"1,643",340,"18,950"
2012,3,183,전라남도 화순군,"1,749",380,"45,570"
2012,3,184,전라남도 장흥군,"1,490",600,"20,360"
2012,3,185,전라남도 강진군,"1,366",700,"18,150"
2012,3,186,전라남도 해남군,"2,766",740,"18,750"
2012,3,187,전라남도 영암군,"2,075",730,"22,770"
2012,3,188,전라남도 무안군,"1,864",780,"46,910"
2012,3,189,전라남도 함평군,"1,833",990,"24,750"
2012,3,190,전라남도 영광군,"1,392",730,"17,130"
2012,3,191,전라남도 장성군,"1,699",910,"63,060"
2012,3,192,전라남도 완도군,"1,138",410,"23,060"
2012,3,193,전라남도 진도군,"1,033",150,"12,690"
2012,3,194,전라남도 신안군,"1,609",190,"25,130"
2012,3,195,경상북도 포항시 남구,641,470,"187,140"
2012,3,196,경상북도 포항시 북구,"1,405",840,"190,660"
2012,3,197,경상북도 경주시,"3,063",450,"197,280"
2012,3,198,경상북도 김천시,"2,252",450,"85,380"
2012,3,199,경상북도 안동시,"2,185",200,"59,740"
2012,3,200,경상북도 구미시,"1,311","1,740","163,210"
2012,3,201,경상북도 영주시,"1,842",840,"54,000"
2012,3,202,경상북도 영천시,"4,141","1,600","98,770"
2012,3,203,경상북도 상주시,"2,323",220,"44,530"
2012,3,204,경상북도 문경시,"1,367",100,"64,190"
2012,3,205,경상북도 경산시,"1,448","2,130","203,960"
2012,3,206,경상북도 군위군,"1,319",450,"65,840"
2012,3,207,경상북도 의성군,"2,793",300,"29,700"
2012,3,208,경상북도 청송군,"1,466",620,"32,840"
2012,3,209,경상북도 영양군,980,220,"25,460"
2012,3,210,경상북도 영덕군,"1,076",740,"68,830"
2012,3,211,경상북도 청도군,"2,778",800,"108,210"
2012,3,212,경상북도 고령군,"1,077","2,930","111,950"
2012,3,213,경상북도 성주군,"2,262",410,"72,980"
2012,3,214,경상북도 칠곡군,"1,229","2,860","249,130"
2012,3,215,경상북도 예천군,"1,545",300,"60,610"
2012,3,216,경상북도 봉화군,"1,435",380,"32,370"
2012,3,217,경상북도 울진군,797,40,"39,680"
2012,3,218,경상북도 울릉군,153,510,"125,630"
2012,3,219,경상남도 창원시 의창구,865,"3,290","342,180"
2012,3,220,경상남도 창원시 성산구,39,"30,200","285,610"
2012,3,221,경상남도 창원시 마산합포구,736,880,"333,330"
2012,3,222,경상남도 창원시 마산회원구,227,"12,060","355,870"
2012,3,223,경상남도 창원시 진해구,178,"18,060","345,740"
2012,3,224,경상남도 진주시,"1,848","1,100","147,290"
2012,3,225,경상남도 통영시,"1,189",400,"189,040"
2012,3,226,경상남도 사천시,987,920,"187,760"
2012,3,227,경상남도 김해시,"1,813","2,380","425,620"
2012,3,228,경상남도 밀양시,"3,050",630,"163,490"
2012,3,229,경상남도 거제시,"1,531","7,110","528,460"
2012,3,230,경상남도 양산시,715,690,"330,000"
2012,3,231,경상남도 의령군,"1,281",330,"55,320"
2012,3,232,경상남도 함안군,"2,457","2,780","194,660"
2012,3,233,경상남도 창녕군,"2,754","1,180","95,080"
2012,3,234,경상남도 고성군,"2,069",500,"116,110"
2012,3,235,경상남도 남해군,"1,865","1,160","171,720"
2012,3,236,경상남도 하동군,"1,841",260,"73,360"
2012,3,237,경상남도 산청군,"1,368",30,"77,680"
2012,3,238,경상남도 함양군,"1,405","1,410","47,100"
2012,3,239,경상남도 거창군,"1,569",160,"38,480"
2012,3,240,경상남도 합천군,"1,979",500,"34,750"
2012,3,241,제주특별자치도 제주시,"3,278","2,310","270,830"
2012,3,242,제주특별자치도 서귀포시,"2,424","2,150","188,300"
2013,1,1,서울특별시 종로구,2,"29,910","43,450"
2013,1,2,서울특별시 중랑구,2,"891,890","1,344,260"
2013,1,3,서울특별시 성북구,-,-,-
2013,1,4,서울특별시 강북구,7,"311,320","1,500,000"
2013,1,5,서울특별시 도봉구,2,"732,020","1,202,530"
2013,1,6,서울특별시 노원구,5,"163,780","412,800"
2013,1,7,서울특별시 은평구,4,"205,480","2,180,000"
2013,1,8,서울특별시 마포구,-,-,-
2013,1,9,서울특별시 강서구,13,"132,330","1,542,310"
2013,1,10,서울특별시 구로구,4,"117,650","1,058,780"
2013,1,11,서울특별시 금천구,-,-,-
2013,1,12,서울특별시 서초구,46,"76,920","2,125,000"
2013,1,13,서울특별시 강남구,2,"428,570","877,720"
2013,1,14,서울특별시 송파구,1,"757,570","757,570"
2013,1,15,서울특별시 강동구,13,"264,680","1,250,000"
2013,1,16,부산광역시 서구,1,"48,350","48,350"
2013,1,17,부산광역시 동구,2,"11,600","36,600"
2013,1,18,부산광역시 영도구,5,"266,340","338,280"
2013,1,19,부산광역시 부산진구,-,-,-
2013,1,20,부산광역시 동래구,9,"28,370","465,120"
2013,1,21,부산광역시 남구,1,"147,000","147,000"
2013,1,22,부산광역시 북구,10,"18,070","270,500"
2013,1,23,부산광역시 해운대구,14,"30,240","633,260"
2013,1,24,부산광역시 사하구,3,"19,550","367,470"
2013,1,25,부산광역시 금정구,104,"18,150","538,460"
2013,1,26,부산광역시 강서구,729,"47,900","554,950"
2013,1,27,부산광역시 연제구,-,-,-
2013,1,28,부산광역시 수영구,4,"296,420","933,840"
2013,1,29,부산광역시 사상구,9,"26,640","147,000"
2013,1,30,부산광역시 기장군,602,"6,760","495,090"
2013,1,31,대구광역시 동구,317,"8,750","544,060"
2013,1,32,대구광역시 서구,14,"64,700","728,880"
2013,1,33,대구광역시 북구,114,"26,480","626,130"
2013,1,34,대구광역시 수성구,96,"79,210","665,290"
2013,1,35,대구광역시 달서구,20,"52,630","754,540"
2013,1,36,대구광역시 달성군,"1,464",300,"313,470"
2013,1,37,인천광역시 중구,101,"37,010","833,330"
2013,1,38,인천광역시 남구,4,"102,190","814,500"
2013,1,39,인천광역시 연수구,14,"297,020","857,860"
2013,1,40,인천광역시 남동구,61,"82,300","815,240"
2013,1,41,인천광역시 부평구,5,"890,000","1,495,310"
2013,1,42,인천광역시 계양구,81,"12,920","574,600"
2013,1,43,인천광역시 서구,68,"75,080","832,060"
2013,1,44,인천광역시 강화군,"1,341","2,510","340,480"
2013,1,45,인천광역시 옹진군,334,"1,150","324,680"
2013,1,46,광주광역시 동구,28,"5,560","901,280"
2013,1,47,광주광역시 서구,140,"47,780","777,770"
2013,1,48,광주광역시 남구,185,"4,300","250,000"
2013,1,49,광주광역시 북구,287,"6,010","364,300"
2013,1,50,광주광역시 광산구,890,"2,700","383,280"
2013,1,51,대전광역시 동구,290,"1,430","407,740"
2013,1,52,대전광역시 중구,80,"7,330","460,500"
2013,1,53,대전광역시 서구,111,"1,440","287,360"
2013,1,54,대전광역시 유성구,247,"4,840","1,113,970"
2013,1,55,대전광역시 대덕구,63,"15,120","388,350"
2013,1,56,울산광역시 중구,54,"31,590","213,070"
2013,1,57,울산광역시 남구,27,"14,490","310,520"
2013,1,58,울산광역시 동구,31,"19,330","379,430"
2013,1,59,울산광역시 북구,247,"4,650","332,680"
2013,1,60,울산광역시 울주군,"1,745","4,770","378,380"
2013,1,61,세종특별자치시 세종특별자치시,"1,719",10,"488,630"
2013,1,62,경기도 수원시 장안구,21,"23,220","1,204,260"
2013,1,63,경기도 수원시 권선구,118,"61,910","1,159,420"
2013,1,64,경기도 수원시 팔달구,-,-,-
2013,1,65,경기도 수원시 영통구,1,"784,820","784,820"
2013,1,66,경기도 성남시 수정구,28,"76,110","1,682,130"
2013,1,67,경기도 성남시 중원구,21,"6,300","2,115,380"
2013,1,68,경기도 성남시 분당구,49,"75,490","2,046,160"
2013,1,69,경기도 의정부시,69,"30,410","760,000"
2013,1,70,경기도 안양시 만안구,8,"315,050","1,305,000"
2013,1,71,경기도 안양시 동안구,3,"192,120","993,380"
2013,1,72,경기도 부천시 원미구,3,"247,100","548,900"
2013,1,73,경기도 부천시 소사구,13,"262,070","1,214,950"
2013,1,74,경기도 부천시 오정구,32,"117,290","1,814,290"
2013,1,75,경기도 광명시,28,"170,110","969,700"
2013,1,76,경기도 평택시,"1,453","3,710","579,710"
2013,1,77,경기도 동두천시,77,"12,700","393,120"
2013,1,78,경기도 안산시 상록구,87,"56,160","416,850"
2013,1,79,경기도 안산시 단원구,257,"4,420","542,980"
2013,1,80,경기도 고양시 덕양구,237,"48,780","1,005,050"
2013,1,81,경기도 고양시 일산동구,171,"49,660","1,030,930"
2013,1,82,경기도 고양시 일산서구,97,"105,850","1,000,000"
2013,1,83,경기도 과천시,35,"348,680","1,801,800"
2013,1,84,경기도 구리시,40,"119,050","1,822,430"
2013,1,85,경기도 남양주시,"1,069","10,190","758,620"
2013,1,86,경기도 오산시,124,"103,340","924,360"
2013,1,87,경기도 시흥시,346,"46,000","600,000"
2013,1,88,경기도 군포시,43,"107,470","623,340"
2013,1,89,경기도 의왕시,84,"30,210","746,510"
2013,1,90,경기도 하남시,130,"14,340","759,690"
2013,1,91,경기도 용인시 처인구,"1,155",300,"684,930"
2013,1,92,경기도 용인시 기흥구,81,10,"1,455,880"
2013,1,93,경기도 용인시 수지구,40,"105,260","1,456,450"
2013,1,94,경기도 파주시,"1,642","2,130","493,890"
2013,1,95,경기도 이천시,"1,721","1,520","402,880"
2013,1,96,경기도 안성시,"1,546","4,430","255,470"
2013,1,97,경기도 김포시,"1,112","14,850","666,660"
2013,1,98,경기도 화성시,"2,929","14,590","537,630"
2013,1,99,경기도 광주시,951,"7,210","954,500"
2013,1,100,경기도 양주시,594,"2,580","554,160"
2013,1,101,경기도 포천시,"1,561","2,450","388,600"
2013,1,102,경기도 여주시,415,"4,520","252,280"
2013,1,103,경기도 여주군,948,"4,390","258,300"
2013,1,104,경기도 연천군,683,880,"151,280"
2013,1,105,경기도 가평군,987,"2,650","380,200"
2013,1,106,경기도 양평군,"1,767","3,020","376,380"
2013,1,107,강원도 춘천시,"1,452",370,"321,950"
2013,1,108,강원도 원주시,"1,407",300,"303,030"
2013,1,109,강원도 강릉시,"1,294","1,350","152,910"
2013,1,110,강원도 동해시,108,"4,190","175,890"
2013,1,111,강원도 태백시,74,710,"28,300"
2013,1,112,강원도 속초시,90,"4,960","307,820"
2013,1,113,강원도 삼척시,605,230,"72,360"
2013,1,114,강원도 홍천군,"2,181","1,180","151,280"
2013,1,115,강원도 횡성군,"1,320","2,260","120,990"
2013,1,116,강원도 영월군,"1,196",670,"94,070"
2013,1,117,강원도 평창군,"1,272",370,"136,570"
2013,1,118,강원도 정선군,771,180,"47,240"
2013,1,119,강원도 철원군,965,"1,210","47,520"
2013,1,120,강원도 화천군,571,390,"63,460"
2013,1,121,강원도 양구군,554,790,"67,980"
2013,1,122,강원도 인제군,686,540,"122,440"
2013,1,123,강원도 고성군,442,840,"63,330"
2013,1,124,강원도 양양군,538,720,"104,160"
2013,1,125,충청북도 청주시 상당구,234,"15,360","562,500"
2013,1,126,충청북도 청주시 흥덕구,396,"12,610","545,140"
2013,1,127,충청북도 충주시,"2,068","1,910","155,000"
2013,1,128,충청북도 제천시,"1,264",240,"113,420"
2013,1,129,충청북도 청원군,"2,527","3,260","245,590"
2013,1,130,충청북도 보은군,"1,033",660,"45,450"
2013,1,131,충청북도 옥천군,"1,266",440,"83,850"
2013,1,132,충청북도 영동군,"1,516",370,"54,540"
2013,1,133,충청북도 증평군,238,"7,180","130,750"
2013,1,134,충청북도 진천군,"1,265","3,850","163,710"
2013,1,135,충청북도 괴산군,"1,798",950,"80,600"
