YEAR,QU,ORDR,AREANM,LNDPCL,MUMMPC,MXMMPC
2010,2010년 3분기,NULL,경상북도 문경시,1402,790,47210
2010,2010년 3분기,NULL,경상북도 경산시,1350,3770,181450
2010,2010년 3분기,NULL,경상북도 군위군,1452,700,54380
2010,2010년 3분기,NULL,경상북도 의성군,3345,190,25240
2010,2010년 3분기,NULL,경상북도 청송군,1441,310,30610
2010,2010년 3분기,NULL,경상북도 영양군,864,250,20580
2010,2010년 3분기,NULL,경상북도 영덕군,1104,600,66440
2010,2010년 3분기,NULL,경상북도 청도군,2729,370,99700
2010,2010년 3분기,NULL,경상북도 고령군,1147,2680,122410
2010,2010년 3분기,NULL,경상북도 성주군,2110,690,55920
2010,2010년 3분기,NULL,경상북도 칠곡군,1060,3030,172270
2010,2010년 3분기,NULL,경상북도 예천군,1453,580,40490
2010,2010년 3분기,NULL,경상북도 봉화군,1638,180,26740
2010,2010년 3분기,NULL,경상북도 울진군,797,380,35930
2010,2010년 3분기,NULL,경상북도 울릉군,155,370,96890
2010,2010년 3분기,NULL,경상남도 창원시 의창구,847,9270,279720
2010,2010년 3분기,NULL,경상남도 창원시 성산구,25,25950,210080
2010,2010년 3분기,NULL,경상남도 창원시 마산합포구,705,1990,250870
2010,2010년 3분기,NULL,경상남도 창원시 마산회원구,163,3030,272870
2010,2010년 3분기,NULL,경상남도 창원시 진해구,127,18970,242060
2010,2010년 3분기,NULL,경상남도 진주시,1770,580,151200
2010,2010년 3분기,NULL,경상남도 통영시,1226,570,208660
2010,2010년 3분기,NULL,경상남도 사천시,1322,870,190570
2010,2010년 3분기,NULL,경상남도 김해시,1984,4560,417050
2010,2010년 3분기,NULL,경상남도 밀양시,3260,810,135940
